Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6,exp_flowrate,Tamb
45459,40.66009622,54.65736511,69.37883082,12.08334285,10.32593543,8.381409279,13.62102744,12.08494648,12.88216934,1.12340017,21.72932986
45469,40.70671381,55.1560582,70.63384442,12.14148254,10.10730961,8.72134082,13.19799549,11.71109966,14.75461631,1.123309978,21.76229076
45479,40.7508746,55.17682312,71.582747,12.15874831,11.02195667,8.342025782,13.23585998,12.01185137,14.81230489,1.123247748,21.74340542
45489,40.80975957,54.87934413,68.9307394,12.08193626,10.34327452,8.688591346,13.51405359,11.23953472,13.06334896,1.123122385,21.70887165
45499,40.86192587,55.03471455,69.62240711,12.99374151,10.32662538,8.02725322,12.96695811,11.8015514,13.50627749,1.123050094,21.68509938
45509,40.90994021,55.29856176,71.99222956,12.56891147,10.3544752,8.451490062,13.33593912,12.52422297,14.75719075,1.122992421,21.6787267
45519,40.94812719,55.19134985,71.95053311,12.42660988,11.08461064,8.307540554,14.20427111,12.19334773,13.73415319,1.122905933,21.68262506
45529,40.99480911,55.38163271,70.72480942,12.11691492,10.21802353,7.754957359,13.92237003,12.22190185,14.49064173,1.122850027,21.7700356
45539,41.01398622,55.15093772,69.03727735,11.82697455,10.68258902,8.004630067,13.52354718,12.11405842,12.88547811,1.12277538,21.78945414
45549,41.06090588,55.25507937,68.45223842,12.21182472,10.21017026,8.02732877,13.15315901,11.83013909,13.01961656,1.122685226,21.79817694
45559,41.10342401,55.4917419,70.55886693,12.45906335,10.98589607,8.215048905,13.52536306,11.56362777,13.80986777,1.122638578,21.75425806
45569,41.1365595,55.5643179,70.3333219,12.68878726,10.88176499,8.09792527,13.18127414,11.84804032,13.63552992,1.122561294,21.72835232
45579,41.17082814,55.64052109,69.85528278,12.37337003,10.37641954,7.883345644,13.15397787,12.2280983,13.8400714,1.122472031,21.73517754
45589,41.20104996,55.93930575,71.44546588,12.5776927,10.71173183,8.245588713,13.6818054,11.28939107,14.93925617,1.122442488,21.68871942
45599,41.25037522,55.73124538,70.50749982,12.2830959,10.59318998,7.724637894,13.67708871,12.4456809,13.78380643,1.122362043,21.6772287
45609,41.28125674,55.79433436,71.66061162,12.48951604,11.12118312,8.049870153,14.52434204,11.635071,13.84062927,1.122270382,21.69623201
45619,41.30967578,56.20279724,72.45261544,12.50038195,10.48519171,7.89997881,13.87155767,12.15145742,15.54404788,1.122234886,21.69891108
45629,41.35662451,56.03508516,70.35424112,12.31373992,9.699405526,8.128559559,13.37721295,12.40953618,14.42578699,1.122160536,21.66722083
45639,41.38773189,55.86002605,70.5448166,12.52369337,11.18536061,8.265959995,13.0270358,11.92920422,13.6135626,1.122107995,21.67997125
45649,41.44350068,56.14384666,72.23982338,13.05670768,10.48381798,7.869484299,13.59856495,12.23083811,15.00041035,1.122037823,21.67686645
45659,41.47166979,55.98874708,71.32595784,12.16752332,10.81847365,8.207070597,13.63867043,12.78874411,13.70547573,1.121989154,21.69051384
45669,41.50254165,56.04822702,71.5024398,12.00857364,11.03088687,8.40300829,13.6307566,12.42033982,14.00887457,1.121901882,21.67157646
45679,41.52786294,55.96330026,70.33424166,12.24626775,11.17193735,8.173908138,13.1283821,12.04371569,13.57003063,1.121896919,21.65426585
45689,41.55466908,56.33479174,72.09794715,12.44313654,10.95369726,7.885691428,13.35361574,12.50571668,14.9560895,1.121849758,21.72524298
45699,41.59116972,56.47103225,72.07397627,12.36161459,10.42008886,8.068572722,13.78564991,11.95668319,15.481367,1.121771355,21.71323847
45709,41.63631507,56.06948249,70.72135472,12.79186445,10.76360931,8.196104504,13.48063839,12.11695983,13.37217824,1.121690313,21.67400754
45719,41.67626844,56.43296947,72.80474135,12.7737324,11.13412925,7.722387796,14.00417474,12.275675,14.89464216,1.121620737,21.68223255
45729,41.71032567,56.57976796,71.75367311,11.970806,11.00186882,8.02921636,13.23012761,12.0755742,15.44608011,1.121580346,21.66244017
45739,41.73804155,56.53868942,72.35145593,12.99370591,10.61780901,7.760223579,13.48394793,12.5585518,14.93721771,1.121512819,21.65759242
45749,41.76787872,56.31968414,71.40356208,12.400931,10.97665499,8.119401536,13.65379624,12.37624341,13.87653491,1.121446751,21.68743432
45759,41.80653974,56.33178512,70.55519074,11.87464881,10.94380906,8.263691556,13.27558788,12.38040426,13.81704919,1.121406363,21.66579588
45769,41.85171366,56.82507854,72.69018361,12.24184877,10.3635781,7.92902093,13.67471475,12.53407453,15.94694652,1.121362704,21.65823875
45779,41.88034177,56.62308491,73.26985464,12.638425,11.18934302,8.336777309,14.1397169,12.11802422,14.84756818,1.121325928,21.69895188
45789,41.91609787,56.47846235,70.39972848,12.78518034,10.8367149,7.537944447,13.33658957,12.09924998,13.80404925,1.121249221,21.6615709
45799,41.96067532,56.80749807,71.61490018,12.60582659,10.45644514,8.019453455,13.2155168,12.17892342,15.13873477,1.121149277,21.69695353
45809,42.00396351,56.88680165,73.97456323,12.35784116,10.83717499,8.680118498,14.01420741,12.71542521,15.36979595,1.121093657,21.71216113
45819,42.03629645,56.67893377,72.20901126,12.02172082,10.91979474,8.293883973,14.03483417,12.46425992,14.47451762,1.121035253,21.7101752
45829,42.06836871,56.64276249,70.80397708,11.67442012,10.7004575,8.226020081,13.61059888,12.52771041,14.06477009,1.120959547,21.69053485
45839,42.09826008,56.80803791,70.92439372,11.97192775,11.05277997,7.779688482,13.27188591,12.14452132,14.7035903,1.120883461,21.68195908
45849,42.14424011,56.91415271,72.16401375,12.1961218,11.04895555,8.377194611,13.0751762,12.26220844,15.20435715,1.120847485,21.64034216
45859,42.18148632,57.15545326,72.60392934,11.81351829,10.93370762,8.196452533,13.24259433,12.09495765,16.32269892,1.120752474,21.64060752
45869,42.21665152,56.80643432,70.50623603,12.14808069,11.03279251,8.340138629,13.15157042,11.45862135,14.37503243,1.120690813,21.65965518
45879,42.24750347,56.76589262,69.98928664,12.28110272,10.87903869,8.006044823,12.64886784,11.91703744,14.25719513,1.120635805,21.59282543
45889,42.26486514,57.0116798,71.17460495,12.08056714,10.30776733,8.307967372,13.39643456,11.87109149,15.21077706,1.12061599,21.60181525
45899,42.31545363,57.04158979,71.16432074,12.67421305,10.3843578,8.331977086,12.8157992,11.79191902,15.16605459,1.120535238,21.61468559
45909,42.34783228,56.99383863,73.25799251,13.02661504,11.07885691,8.101326514,13.3786037,12.61408001,15.05851034,1.120479555,21.59854931
45919,42.37330324,57.18875347,71.35038428,11.93120675,10.49938928,8.152162957,13.03150262,12.06676452,15.66935816,1.120439519,21.5813404
45929,42.39551129,57.01107521,71.16124423,12.25200799,10.73321642,8.230161831,13.2375299,11.8665138,14.84181429,1.120396214,21.57711551
45939,42.43794382,57.02007656,71.66127181,12.2578761,10.39628246,8.12064108,13.60214336,12.29478784,14.98954096,1.120314346,21.59119031
45949,42.47621073,57.41993715,73.04173644,11.96257824,11.05245945,8.482293788,13.19082285,11.74802148,16.60556063,1.120271941,21.61946368
45959,42.5063035,57.23548105,71.49279127,12.08031767,11.21351179,7.937595524,12.84866632,12.19426897,15.21843099,1.120215987,21.63790857
45969,42.54043026,56.97645379,71.07198732,13.16794264,10.6752524,8.219657401,12.75361311,12.13554423,14.11997755,1.120150349,21.64512286
45979,42.58453532,57.29305598,72.95174939,12.79155127,10.53927716,8.108000727,13.74855095,12.34881523,15.41555405,1.120040155,21.64775919
45989,42.62628306,57.4285864,70.55468117,11.80851146,10.9654222,7.510697627,12.80270084,11.81988635,15.64746269,1.119960957,21.69509576
45999,42.65129625,57.17896628,71.2976731,12.83050097,10.61925793,7.841315073,13.19578539,12.08701123,14.72380251,1.119943317,21.68742461
46009,42.68754199,57.16618525,70.72274599,12.27893101,10.19703098,7.929722581,13.17292384,12.4890091,14.65512849,1.119894585,21.70039087
46019,42.71059341,57.35683666,70.61144612,11.50910922,10.63491432,7.977270451,13.3066069,11.76417607,15.41936915,1.119820339,21.7173541
46029,42.75097141,57.38287698,70.72401799,11.8852221,10.5762021,8.125298289,13.37033434,11.91704849,14.84991267,1.119778004,21.72996499
46039,42.78124073,57.63434038,71.70778122,12.56358833,10.81576997,7.784151164,13.06994299,11.67985399,15.79447478,1.119714867,21.70213685
46049,42.81619031,57.37442521,71.01287344,11.77691505,10.54848383,8.142192417,13.36704145,12.43411199,14.7441287,1.11965725,21.69871901
46059,42.82836701,57.36116961,70.40080168,11.66865183,10.90971352,8.557078557,13.18243846,11.36132216,14.72159714,1.119591916,21.69492205
46069,42.88646014,57.58683737,72.59840583,12.57380103,10.92444632,8.322824468,13.33199299,12.16208323,15.28325779,1.119493047,21.72138167
46079,42.91729716,57.6618156,72.91613565,12.60958715,10.86727507,8.313074625,13.63759262,11.99077084,15.49783534,1.119461317,21.78844214
46089,42.95752169,57.49583178,70.38914477,12.13649562,11.10045179,8.123826164,13.15532618,11.40946149,14.46358354,1.119402277,21.76653606
46099,42.98155502,57.8406974,72.98888005,12.16897969,11.00647411,8.054868857,13.33887015,12.39552289,16.02416435,1.11933427,21.77194252
46109,43.03099527,57.66614321,71.30139572,12.12283572,10.86504451,8.215116714,13.3098611,11.32912358,15.4594141,1.119267897,21.72736666
46119,43.049411,57.65139489,70.29843089,11.54124989,10.83321619,7.914352883,12.20647518,12.64882126,15.15431549,1.119201968,21.69651197
46129,43.09372523,57.59677537,71.74312194,12.22327891,10.51434933,7.827996817,13.65770892,12.97030784,14.54948012,1.119118486,21.71883489
46139,43.11049402,57.49743291,70.26716574,11.71527871,10.77225732,8.077562154,13.72430096,11.86465399,14.11311261,1.119076772,21.72812773
46149,43.14471286,57.68079982,71.09606763,12.02079698,11.17451669,7.886267213,13.34463392,11.65740063,15.01245221,1.119026326,21.74856765
46159,43.18570201,57.87196511,71.06303364,12.03282606,10.51047114,8.080195564,13.16116402,11.73479698,15.54357987,1.118952091,21.75879259
46169,43.21856324,57.82589706,72.17973429,12.75322225,10.67076031,8.300754299,13.16664551,12.03757335,15.25077857,1.118917802,21.72720896
46179,43.24446767,57.59613255,69.84593855,11.77139714,10.99654154,8.323665444,12.27875785,11.7834133,14.69216327,1.118864391,21.69936145
46189,43.275427,57.97365128,73.79420635,12.08583569,12.07873481,8.293906764,13.16872311,12.55168209,15.6153239,1.118814925,21.69191944
46199,43.30151022,58.14465264,71.06348199,11.03891592,10.70182829,8.151673479,13.77477201,11.19430876,16.20198353,1.11875471,21.66962837
46209,43.33190651,58.40112595,72.74271255,11.69837631,11.24931602,8.279930568,12.54591971,11.92237594,17.04679401,1.118705762,21.69090634
46219,43.37197545,58.0580489,72.1095614,12.74946439,10.306481,8.122850429,13.52108724,12.10281353,15.30686481,1.118642337,21.67851254
46229,43.40093362,58.13941171,72.34219201,12.40540169,10.60326104,8.152963023,13.53204429,11.72140801,15.92711396,1.118585911,21.66445174
46239,43.41906932,58.05136992,71.96372965,12.22755419,10.91783312,7.955612926,13.57110221,12.15576236,15.13586485,1.11853909,21.63651747
46249,43.47397694,58.25873518,72.03200315,11.83564466,10.50846938,8.460888269,13.51101643,11.72443064,15.99155377,1.118457178,21.59364275
46259,43.50259063,57.99718464,70.36379664,11.68630041,10.36248689,8.363685803,12.6610008,12.50333902,14.78698372,1.118388249,21.57457647
46269,43.53804887,58.25927976,72.05048214,11.95750123,10.83339449,8.440127437,12.88967084,12.19666702,15.73312112,1.118349664,21.58135291
46279,43.57990955,58.5651745,73.29544624,12.25008844,11.18955555,8.042326815,12.82484507,12.04988167,16.93874869,1.118290176,21.5524653
46289,43.5883901,58.16856256,72.07945771,12.31021596,10.88706503,7.887138005,13.2561014,12.22852055,15.51041677,1.118243491,21.56001348
46299,43.61407793,58.08733701,70.55367754,12.55447968,10.21205935,7.870310937,13.36621934,11.87108208,14.67952616,1.118202871,21.58421027
46309,43.64095711,58.10145224,72.03046606,12.45896565,11.30097745,7.975773816,13.85041046,12.004086,14.44025269,1.118131957,21.58114756
46319,43.68090605,58.48895908,72.92560951,12.27371783,10.70416904,8.150679895,13.7824459,12.03695621,15.97764063,1.118082955,21.58777142
46329,43.70542923,58.51504273,71.82971317,12.56143651,10.90472542,8.306161913,12.42294963,11.42243294,16.21200676,1.118011731,21.58297927
46339,43.74547392,58.59560186,73.43276836,12.59839077,11.50042955,8.192277889,13.73484595,11.2807731,16.12605109,1.11794805,21.59550319
46349,43.77940442,58.60410063,72.18179732,11.85656854,10.80770301,8.538940515,12.97682154,11.9283441,16.07341961,1.117879879,21.5979189
46359,43.81781753,58.23558696,70.82084828,12.00654499,10.82136377,8.453868633,13.48253185,11.78533715,14.27120189,1.117827118,21.5785532
46369,43.84852961,58.45623499,70.65260272,11.85935617,10.77906182,8.086137245,13.179536,11.58112297,15.16738852,1.117761667,21.55915112
46379,43.87460917,58.75388369,71.42798793,11.69663113,10.2947979,8.342666669,13.11628755,11.51582354,16.46178114,1.117720761,21.57708001
46389,43.90600522,58.76587751,72.59012418,12.6048243,10.4633566,8.268633808,13.25210336,11.78603217,16.21517393,1.117639775,21.53106425
46399,43.943911,58.5298526,71.67945765,12.66023694,10.71681873,8.164126294,12.8863047,12.12377047,15.12820052,1.117605966,21.48822589
46409,43.96402539,58.68059534,71.3062196,12.24996431,10.30195882,8.144958792,12.9618865,11.76370776,15.88374342,1.11751861,21.46517412
46419,44.00777728,58.86669079,72.4653357,12.17351839,10.39790953,8.280907988,12.95447914,12.14807434,16.51044632,1.117479172,21.51542755
46429,44.05080211,58.80837387,71.99260991,12.28223473,10.47110728,8.263740509,13.53784747,11.47085379,15.96682613,1.117420886,21.47834078
46439,44.07109799,58.74123597,71.19133479,12.39966332,10.52576114,8.321578575,12.6757203,11.75790315,15.5107083,1.117377752,21.47550505
46449,44.0947316,58.8502047,71.46310882,11.95495674,10.95478418,8.359949533,12.76584627,11.60747328,15.82009882,1.117310027,21.51341729
46459,44.13519276,58.77806608,71.41466089,12.26607703,10.33296102,8.333780415,13.1390708,11.59465474,15.74811688,1.11726306,21.57175851
46469,44.17971366,58.86591683,71.85792653,11.5419202,11.18896541,8.258643823,13.31143342,12.03525831,15.52170537,1.117188631,21.60164866
46479,44.19703477,58.96731882,71.70088121,12.27397871,11.44125184,7.972685597,12.80732916,11.53165871,15.67397719,1.117153155,21.60409957
46489,44.24408575,58.88172015,72.09216288,12.53052394,10.6483884,8.130801467,13.57480216,12.02181709,15.18582983,1.117074274,21.64273492
46499,44.26063097,58.77528336,71.7964155,11.91658037,10.91399562,8.385254238,13.454048,12.56701065,14.55952662,1.117048968,21.67844587
46509,44.30186032,59.1833705,72.28078937,11.68210693,10.71808183,8.235684959,13.06684389,12.15291819,16.42515355,1.117008928,21.71908837
46519,44.33987053,58.84871281,70.7603598,11.88838866,11.20614576,8.128307242,12.66396465,12.17302558,14.70052791,1.116954856,21.70356152
46529,44.34832377,58.93948389,72.26263731,12.02062934,11.01914183,8.360654572,13.86056453,12.09408391,14.90756313,1.116879019,21.72834659
46539,44.38302218,59.01103325,71.08745315,12.11850337,10.70374147,7.954124152,12.83392755,12.26815213,15.20900448,1.116825457,21.75647389
46549,44.42204048,59.31308567,72.99759173,12.17477655,10.5591872,8.598509092,13.51222188,11.59688755,16.55600947,1.116798842,21.74352754
46559,44.43990777,59.4156993,72.09119527,11.40448625,10.58805676,8.136801785,13.55005677,11.79742068,16.61437303,1.116727898,21.74614219
46569,44.47722797,59.44905893,73.84205874,12.40368328,11.36064914,8.196703183,13.28577538,11.90932809,16.68591966,1.11669009,21.77331368
46579,44.5105147,59.13657853,70.27109952,11.93485483,10.52990196,7.96205056,13.03483804,11.84000582,14.96944831,1.116643818,21.82134645
46589,44.55130066,59.54572172,72.94316806,11.69033786,10.74868659,7.967316104,13.48026824,12.44213729,16.61442197,1.116577423,21.82173879
46599,44.57525503,59.30971477,71.49847708,12.41719402,10.31489365,7.950989677,13.19825326,12.07461941,15.54252707,1.116560729,21.80927835
46609,44.59882137,59.58766008,74.66712453,12.56569739,10.80145899,8.000221715,14.12914583,12.43869113,16.73190948,1.116486727,21.83484624
46619,44.62383477,59.33882403,72.9977083,12.09345461,10.93947556,8.188652736,14.17210944,12.08714218,15.51687377,1.116453742,21.82038161
46629,44.65517922,59.62606532,72.35189185,12.11688554,10.51656534,8.110731765,13.34765802,11.51780795,16.74224323,1.116405448,21.84888403
46639,44.68359648,59.87233379,74.08581851,11.93723081,11.01120619,8.324058164,13.27202234,12.11836407,17.42293693,1.116332944,21.83230904
46649,44.72101076,59.8252218,74.88137863,12.35385019,10.87168986,8.483357921,14.06937367,11.95706348,17.14604351,1.116273287,21.83277563
46659,44.74685821,59.36242806,71.49105644,12.34150184,10.89330905,8.220281463,13.83495684,11.36455292,14.83645432,1.116223823,21.78028178
46669,44.7723549,59.58511583,72.21262209,11.97695129,11.35363732,8.128336541,13.4018781,11.64215788,15.70966094,1.116199423,21.76734377
46679,44.81406846,59.92827648,73.70179364,11.98285977,10.76332399,8.350156341,13.72313079,11.90587151,16.97645124,1.116126948,21.70082278
46689,44.83386651,59.81244733,72.75563849,12.32690545,10.74553792,8.597850869,13.10749803,11.58441588,16.39343034,1.11612237,21.71992453
46699,44.85421054,59.5781865,72.14498921,12.31166416,11.16222133,8.309191224,13.16456616,11.80513172,15.39221461,1.11606146,21.74208834
46709,44.8794628,60.0461644,73.91167364,12.37474221,10.77756751,8.161683222,13.37770153,12.01084628,17.20913289,1.116004817,21.73041903
46719,44.91469396,59.9939094,72.24936661,12.00003819,10.71721339,8.371211791,12.23652293,12.15717322,16.76720709,1.115970701,21.72634721
46729,44.9395747,59.86621197,73.53911971,12.8643888,10.60062089,8.287819004,13.47296055,12.17455992,16.13877055,1.115922004,21.70235815
46739,44.96582324,59.85932848,73.30332144,12.22176451,11.31251057,8.130076223,13.1163171,12.69251934,15.83013369,1.115867931,21.685911
46749,44.99146744,59.74026111,74.50551273,12.67820287,11.61553345,8.56335491,13.96397714,12.5622028,15.12224156,1.115838967,21.69308042
46759,45.02642775,60.37544494,76.11885293,12.60105356,11.49952843,8.662046553,13.16802689,12.45395271,17.73424478,1.115780088,21.754625
46769,45.05126639,59.05997302,63.73140311,10.53620326,9.840707247,6.88310965,12.33851137,11.33174509,12.80112649,1.11572999,21.7529412
46779,45.08068637,58.41517421,63.01144275,10.04040499,11.36465006,5.681911166,11.84852846,12.67696873,11.39897934,1.115671014,21.78708965
46789,45.11974858,58.96040893,68.68516098,12.06873215,11.85677577,6.104904523,12.42869278,12.67582109,13.55023467,1.115630185,21.77844243
46799,45.14371799,59.34773584,72.02975312,12.33353223,11.67978774,7.501249253,12.87348985,12.26048322,15.38121082,1.115588873,21.77925371
46809,45.16450696,59.66281899,71.6289091,12.43009285,10.64408541,8.159678741,12.4719191,12.02435422,15.89877878,1.11555867,21.78776083
46819,45.18870712,59.9766482,72.97305386,12.37552154,11.36518058,7.693669488,13.03757128,11.89421869,16.60689227,1.115504481,21.77193137
46829,45.21731278,59.99620791,73.11303917,12.15625049,11.09385701,8.29345323,13.07929357,12.1199812,16.37020366,1.115459597,21.76697199
46839,45.24990564,60.04811412,71.28204513,12.25314897,10.94554827,8.017356139,12.41953169,11.93818408,15.70827598,1.115419527,21.76956182
46849,45.28336263,60.00665139,72.37571261,12.3911154,11.6629279,7.9049289,13.04951694,12.04294213,15.32428133,1.115342235,21.80915268
46859,45.30053302,60.35835316,73.2002323,12.00501131,11.15952215,8.15783978,13.20855078,12.07107331,16.59823497,1.115345757,21.82378554
46869,45.32115039,60.28872562,73.47709941,11.84801625,10.69626613,8.287176633,14.03227692,12.49880972,16.11455375,1.11528415,21.83268897
46879,45.35566357,60.27797729,73.2013135,12.83761259,11.67846747,8.051144243,12.71457247,11.8671094,16.05240732,1.115237738,21.83533646
46889,45.37278199,60.54116329,74.67160911,12.57094505,10.74918101,8.485822272,13.46406197,12.28200396,17.11959485,1.115210282,21.85390867
46899,45.40680327,60.40738837,73.62292372,12.0815948,11.26033951,8.574951578,13.31875982,11.8571134,16.53016461,1.115147516,21.87123241
46909,45.43791831,60.4075345,72.12628257,11.99542515,11.00263657,8.003164228,12.78851245,12.44063751,15.89590667,1.092769641,21.85291211
46919,45.45257525,60.37333255,71.99861472,12.38214656,11.19220264,8.212040517,12.80711477,11.55035449,15.85475575,1.092759789,21.88326344
46929,45.480198,60.30435951,69.6574289,11.35257357,10.72742103,7.908108289,12.49176194,11.68745137,15.49011271,1.092712359,21.9138153
46939,45.52372552,60.35087241,70.15295162,11.66007496,10.63101831,7.996696048,12.4717087,11.35421632,16.03923728,1.092629855,21.96723395
46949,45.57427368,60.6132781,71.6452446,11.83998371,10.43491008,8.275695725,12.42493843,11.72226321,16.94745344,1.092531557,21.93638553
46959,45.5865743,60.32174711,69.9009708,11.02948355,10.78351945,8.001546779,12.52741812,11.69456046,15.86444244,1.09247814,21.88407335
46969,45.6400111,60.22243792,70.63687331,11.99417804,10.79967006,8.197623153,12.21935875,11.51487599,15.91116732,1.114713876,21.88152545
46979,45.66036247,60.20081852,69.95459522,11.48072789,10.64992056,8.011501744,12.55396491,11.38541219,15.87306793,1.114622544,21.82865878
46989,45.69955438,59.98728504,69.62427857,11.91698919,10.45075651,7.891377117,12.88557856,11.84721562,14.63236159,1.11459757,21.83767678
46999,45.73401287,60.3533506,70.33638111,11.44623563,10.45993561,7.728100677,13.05499607,11.27383172,16.3732814,1.114534035,21.80603099
47009,45.76634086,60.47504622,72.60700397,11.40667947,10.86495703,8.468560088,12.93285461,12.03858406,16.89536871,1.114520138,21.84410455
47019,45.78033803,60.55755709,73.24434807,12.41384447,10.54654364,8.001216661,13.07809259,11.79598617,17.40866453,1.114443128,21.83722466
47029,45.83246588,60.36022866,71.12467794,11.30188444,10.90923129,8.116083858,12.83463774,11.64601608,16.31682453,1.114394625,21.84554514
47039,45.85095788,60.29205241,70.33859123,11.66809091,10.42956206,7.963333014,13.26105515,11.30168976,15.71486035,1.114360054,21.83036105
47049,45.9056546,60.78045864,73.33688615,11.67289434,10.82964222,7.893110349,12.77390726,12.08309902,18.08423296,1.114292091,21.821215
47059,45.93559278,60.55931044,71.67617946,11.83784364,10.66087797,8.033070012,12.63987982,11.79336108,16.71114693,1.11422018,21.81410612
47069,45.97958095,60.18287536,71.13918878,11.61542137,11.52366333,7.941907805,13.33438417,11.47745461,15.24635751,1.11414204,21.82135777
47079,45.99460949,60.45677492,70.8986443,11.51445641,10.70532672,7.965154268,12.87478381,11.70017125,16.13875185,1.114114843,21.87312662
47089,46.03006073,60.12477753,69.98064133,11.350616,10.42980864,7.946661366,13.60270781,11.98045119,14.67039633,1.114015522,21.86846021
47099,46.07723057,60.58914279,71.18505999,11.73584376,10.34979269,8.2240364,12.97726888,11.53088622,16.36723205,1.11396011,21.88059063
47109,46.11013976,60.43634537,71.23875444,11.70884801,10.70552194,8.310994328,12.8886407,11.82098597,15.8037635,1.113916394,21.86095982
47119,46.13486553,60.58888656,71.31730416,11.51779894,10.72089251,8.175875131,13.05920878,11.43935467,16.40417412,1.113842539,21.89483832
47129,46.15664413,60.77766453,72.98106961,12.6887225,10.8860161,8.034073373,12.40288368,11.7246355,17.24473846,1.113825213,21.8828215
47139,46.19246843,60.19832342,69.10168847,11.35006597,10.58632745,8.062312151,12.7361046,11.70995792,14.65692038,1.113787174,21.89345451
47149,46.22476931,60.67616953,70.99359272,11.38403707,10.85002933,7.907498796,12.28918249,11.68297702,16.87986801,1.113702757,21.91047749
47159,46.25391214,60.25043858,69.54011654,11.41646085,10.71876601,7.946333021,13.52699968,11.06433605,14.86722093,1.113649379,21.89942307
47169,46.27748371,60.46800108,69.14935051,11.39141667,10.17694824,7.672658547,12.32247607,11.90562248,15.6802285,1.113592126,21.86846675
47179,46.32935812,60.73833214,71.04594232,11.65641482,10.8231042,7.980747764,12.58276833,10.84202503,17.16088217,1.113551968,21.86178472
47189,46.34866152,60.68985783,70.76080169,11.55513645,10.64533359,7.643557949,12.58184483,11.77829273,16.55663614,1.113496494,21.82975377
47199,46.36826969,60.77206893,71.38407964,11.62459577,10.5492957,7.838793947,12.67633039,11.67839434,17.01666949,1.113455704,21.85337656
47209,46.41220952,60.7912654,70.26423755,11.2133079,10.55538918,8.083276025,12.4995302,11.39458393,16.51815032,1.113389846,21.8318512
47219,46.43572565,60.6030516,68.80376926,11.30059874,10.48091772,7.892030437,12.3658563,11.06167896,15.70268711,1.113357664,21.76921433
47229,46.46143962,60.69220743,69.66789494,11.36991622,10.77376893,7.96933601,12.55740945,11.05677335,15.94069099,1.11332335,21.76194362
47239,46.49879338,60.71745975,70.26647291,11.74550089,10.49342918,7.990986632,13.3826863,11.07491516,15.57895474,1.113230847,21.73940775
47249,46.52715336,60.51942266,68.63218227,11.94314423,10.22772051,7.802507262,12.5343797,11.80395165,14.32047892,1.113166238,21.70661252
47259,46.56149427,60.86022342,71.24133322,12.05406692,10.64474423,7.823995846,12.33421747,12.24538921,16.13891954,1.113155122,21.7188727
47269,46.59254235,61.31830619,70.72082721,10.84183162,10.48989241,7.811793191,12.26847726,11.26886512,18.03996761,1.113085218,21.703444
47279,46.61263822,60.8385676,69.98168875,11.19552743,11.03492435,8.128255727,12.44177668,11.37443521,15.80676936,1.113037713,21.67199523
47289,46.63814421,60.89767495,69.7483289,11.70432921,10.17564751,7.94087889,12.71190455,11.33765623,15.87791251,1.112982133,21.64769586
47299,46.67518722,61.00494794,71.43232541,11.83297772,11.03679516,8.117977569,12.28488213,11.92712168,16.23257117,1.112976016,21.58100909
47309,46.68238776,60.86039689,71.20306027,11.93247219,10.77351391,8.0746231,12.47856267,12.23719265,15.70669576,1.112948781,21.56319496
47319,46.71366268,61.62714677,73.29770474,11.39614815,9.976784208,7.871692242,13.05011396,12.10724585,18.89572034,1.112874607,21.59930644
47329,46.7356603,61.08972569,71.11289807,12.04453919,10.81182333,7.956239293,12.41809063,11.70285717,16.17934845,1.112838194,21.57018369
47339,46.75589301,61.39129323,72.63561,12.08293643,10.38036387,8.055218288,12.61895329,11.93929616,17.55884196,1.112788384,21.58705168
47349,46.79425281,61.16003145,70.54501658,11.46298507,10.70061328,8.158010214,12.20591999,11.65730998,16.36017805,1.112757934,21.61185482
47359,46.81848519,61.25056905,71.32360241,11.79134886,10.8731856,7.96715851,12.62032738,11.56790454,16.50367751,1.112705251,21.62750752
47369,46.84067659,61.14314934,70.51840111,11.47376304,10.59777119,8.275042005,13.11855254,11.21353376,15.83973857,1.11267882,21.63456368
47379,46.86406332,61.23596086,71.01396417,12.14278,11.00342138,8.042144289,11.96773858,11.53904807,16.31883185,1.112662844,21.66923865
47389,46.89155616,61.39220446,72.25903981,11.97983869,10.7461183,8.311724896,13.0267622,11.45943096,16.73516477,1.11258389,21.74798073
47399,46.9168585,61.25479171,70.59283038,11.36936423,10.67872798,7.935395363,12.75729902,11.48126427,16.37077952,1.112547856,21.80704604
47409,46.94362644,61.80058335,73.72576352,11.98180912,10.44466552,7.998269534,12.88884505,12.13458388,18.27759043,1.112539579,21.85712382
47419,46.96261679,61.3684662,70.43978957,11.66296098,10.41704784,7.856435383,12.85161848,11.19148885,16.46023804,1.112467384,21.83905463
47429,46.98582041,61.49653186,71.52266386,11.70739318,10.47576114,8.129363232,12.94082656,11.49719302,16.77212672,1.112429184,21.87355808
47439,47.00794721,61.54273267,70.67887958,11.71910803,10.42681701,7.778575435,12.25715595,11.59153312,16.90569003,1.112381682,21.86476534
47449,47.02895998,61.43254436,70.60294834,11.4967571,10.14253821,7.890965171,12.71854108,11.89346546,16.46068131,1.112357226,21.85160618
47459,47.05651467,61.54958709,70.59653031,11.34822688,10.37351167,8.11465546,12.78119948,11.17168263,16.80725419,1.112316751,21.83583082
