Timestamp,exp_inlet,exp_outlet,exp_heatgen
2:17 PM,43.40457754,53.76015144,12.58572104
2:17 PM,43.4597026,53.82417875,12.57570907
2:17 PM,43.5318981,53.93188447,12.62189392
2:17 PM,43.59055663,54.03285778,12.69945549
2:17 PM,43.6615179,54.10432674,12.73876028
2:18 PM,43.72842853,54.23159217,12.77176525
2:18 PM,43.78201588,54.31756414,12.82461767
2:18 PM,43.84031831,54.40959258,12.90909668
2:18 PM,43.8939955,54.54396228,13.04678212
2:18 PM,43.92192729,54.58627382,13.00405445
2:18 PM,43.96489027,54.61919925,12.97960262
2:19 PM,44.00401424,54.69592641,13.07079571
2:19 PM,44.05978521,54.71792796,12.98858351
2:19 PM,44.11304327,54.80288507,13.11838052
2:19 PM,44.17890056,54.82140948,12.99569534
2:19 PM,44.23047179,54.88798149,12.99622867
2:19 PM,44.26484078,54.94980527,13.08123978
2:20 PM,44.32456644,55.01480642,13.06095352
2:20 PM,44.36864658,55.01815834,13.08310683
2:20 PM,44.43141973,55.05957137,13.01824638
2:20 PM,44.48286171,55.13210949,13.02219079
2:20 PM,44.55258762,55.23372089,13.07957774
2:20 PM,44.65405448,55.31306739,13.05925551
2:21 PM,44.71196431,55.37558549,13.07511458
2:21 PM,44.7554298,55.41218421,13.05420526
2:21 PM,44.78036376,55.46662151,13.09136857
2:21 PM,44.84074589,55.4997928,13.13595066
2:21 PM,44.87925972,55.53258089,13.15387492
2:21 PM,44.91261452,55.55345298,13.06863305
2:22 PM,44.96095308,55.58656954,13.07149856
2:22 PM,45.01335968,55.65781495,13.12558508
2:22 PM,45.06469798,55.68851214,13.07468627
2:22 PM,45.15809148,55.74809251,13.08544071
2:22 PM,45.18762323,55.76853848,13.04413748
2:22 PM,45.23471101,55.72619015,12.97366155
2:23 PM,45.2973536,55.77381693,12.98526427
2:23 PM,45.36519209,55.84783707,12.97937452
2:23 PM,45.40377424,55.89897576,12.98597409
2:23 PM,45.4474378,55.93646236,13.0380451
2:23 PM,45.49020346,55.97643722,13.02990227
2:23 PM,45.55552134,55.9726024,12.77592471
2:24 PM,45.59877821,56.04983846,13.09775107
2:24 PM,45.6458969,56.14243075,13.05556909
2:24 PM,45.68161237,56.19093433,13.07276566
2:24 PM,45.73249486,56.24217069,13.05779788
2:24 PM,45.79411181,56.27953795,13.00466213
2:24 PM,45.81442431,56.28718215,13.00126602
2:25 PM,45.88925243,56.3571353,13.07185643
2:25 PM,45.94577529,56.38852084,13.01561919
2:25 PM,45.99258069,56.47448229,13.02122355
2:25 PM,46.02074262,56.52582097,13.08513664
2:25 PM,46.10070928,56.59504357,13.03055791
2:25 PM,46.14477853,56.62572911,13.02078423
2:26 PM,46.20754838,56.70236812,13.06058198
2:26 PM,46.27012285,56.75648908,13.08766479
2:26 PM,46.30680898,56.78025849,13.02008186
2:26 PM,46.37222656,56.84759222,13.05572933
2:26 PM,46.44730962,56.90924408,13.06409865
2:26 PM,46.50480627,56.96686914,13.09042099
2:27 PM,46.54147469,57.02331638,13.0891532
2:27 PM,46.59284669,57.06220252,13.1375427
2:27 PM,46.64253378,57.09940778,13.10984693
2:27 PM,46.68356949,57.13226034,13.0793256
2:27 PM,46.71447015,57.171903,13.11186219
2:27 PM,46.78138191,57.22044658,13.08113186
2:28 PM,46.83892924,57.23619778,13.02278104
2:28 PM,46.89576757,57.28393068,12.98620151
2:28 PM,46.94290755,57.35714705,13.07685899
2:28 PM,46.96299566,57.3821634,12.98905194
2:28 PM,47.03395015,57.4466978,13.09380813
2:28 PM,47.10134246,57.45944033,12.98444908
2:29 PM,47.15782629,57.48608802,12.98409899
2:29 PM,47.22153265,57.5269375,12.94384373
2:29 PM,47.25503349,57.58428295,13.01003825
2:29 PM,47.27331531,57.61268149,12.97038795
2:29 PM,47.3000371,57.66663725,13.08697225
2:29 PM,47.32695233,57.67728656,13.03989746
2:30 PM,47.33305205,57.6872092,13.02681674
2:30 PM,47.36291891,57.70644111,12.99836719
2:30 PM,47.40182791,57.74619738,13.13314613
2:30 PM,47.44246032,57.76739143,13.08380351
2:30 PM,47.45247019,57.76927414,13.02120405
2:30 PM,47.46721183,57.7756569,13.00744423
2:31 PM,47.52436745,57.82687594,13.01366461
2:31 PM,47.55634365,57.85700659,13.03713902
2:31 PM,47.58088482,57.87430365,13.00953294
2:31 PM,47.63347525,57.93133226,13.05012804
2:31 PM,47.6727232,57.94551482,12.99210805
2:31 PM,47.68995323,57.97083547,13.06459728
2:32 PM,47.73612571,57.98945633,13.03055173
2:32 PM,47.75336238,57.99923481,12.97983745
2:32 PM,47.77717066,58.03383004,13.05775849
2:32 PM,47.81563031,58.02807432,12.88865776
2:32 PM,47.8527638,58.08071133,13.01434515
2:32 PM,47.87827303,58.13525809,13.02130719
2:33 PM,47.921323,58.18704353,13.03313466
2:33 PM,47.940068,58.22198933,13.11665565
2:33 PM,47.97728424,58.24586634,13.02878897
2:33 PM,48.0237623,58.2911622,13.04635585
2:33 PM,48.05550868,58.3312076,13.08487165
2:33 PM,48.09225068,58.35145846,13.05882187
2:34 PM,48.13831485,58.39746909,13.06996052
2:34 PM,48.13938668,58.4050736,13.00567039
2:34 PM,48.16205064,58.43244276,13.12861783
2:34 PM,48.16300655,58.38495662,13.00525624
2:34 PM,48.18055192,58.40067971,13.02579982
2:34 PM,48.18270533,58.40125354,13.04583359
2:35 PM,48.2079766,58.41861076,13.04229168
2:35 PM,48.25708851,58.40931455,12.99596727
2:35 PM,48.29101882,58.421354,12.97729454
2:35 PM,48.33560342,58.34062084,12.6148367
2:35 PM,48.39607453,58.47222875,12.92500399
2:35 PM,48.42818118,58.54823574,12.95240779
2:36 PM,48.44272915,58.59476003,12.9531191
2:36 PM,48.50099795,58.66310707,13.0279686
2:36 PM,48.5153447,58.63936677,12.94264441
2:36 PM,48.53450917,58.65197905,12.93679131
2:36 PM,48.54495363,58.63447824,12.91868776
2:36 PM,48.56094597,58.62950375,12.95646181
2:37 PM,48.60334227,58.657667,12.91984752
2:37 PM,48.64507349,58.69305143,12.93921224
2:37 PM,48.64185757,58.70267929,12.95506108
2:37 PM,48.64418199,58.72865542,12.99224132
2:37 PM,48.67773922,58.76984032,13.03554276
2:37 PM,48.68271487,58.78156936,13.00565823
2:38 PM,48.690548,58.78353817,12.99840601
2:38 PM,48.69646049,58.80318642,13.00604645
2:38 PM,48.7083569,58.80673684,13.02601879
2:38 PM,48.74771357,58.86114948,12.98409771
2:38 PM,48.76751588,58.88566385,13.06539058
2:38 PM,48.78159772,58.89297497,13.10132185
2:39 PM,48.79472391,58.93672369,13.13174588
2:39 PM,48.78607691,58.97178354,13.16954959
2:39 PM,48.7989319,58.96412865,13.12721372
2:39 PM,48.82674414,59.01781815,13.283289
2:39 PM,48.84904199,58.98716242,13.08349007
2:39 PM,48.86621024,59.01467632,13.17514092
2:40 PM,48.87474931,59.01104437,13.11749991
2:40 PM,48.88371322,59.01504478,13.16311083
2:40 PM,48.89249336,59.0242675,13.18698041
2:40 PM,48.90100768,59.00281663,13.10723717
2:40 PM,48.90468611,59.01707833,13.08532358
2:40 PM,48.91178012,59.02506702,13.13005647
2:41 PM,48.92495464,58.97989129,13.09164433
2:41 PM,48.93713157,58.98800335,13.06744329
2:41 PM,48.94913861,58.96441095,12.98373193
2:41 PM,48.95822228,59.01493251,13.16070838
2:41 PM,49.00146312,59.02029613,13.08365913
2:41 PM,49.01371649,59.08164194,13.14180018
2:42 PM,49.02597913,59.11799454,13.11465738
2:42 PM,49.03354919,59.1426759,13.20635705
2:42 PM,49.05461118,59.15313415,13.2630626
2:42 PM,49.06667021,59.12621792,13.19545065
2:42 PM,49.09743051,59.10537461,13.07963255
2:42 PM,49.11315755,59.101719,13.08531259
2:43 PM,49.12318729,59.11692135,13.13150904
2:43 PM,49.10559261,59.08334855,13.10570009
2:43 PM,49.12274516,59.06827879,13.04827945
2:43 PM,49.15476832,59.06829403,13.03465372
2:43 PM,49.14324697,59.05497924,13.00284725
2:43 PM,49.14077565,59.02052526,13.04918936
2:44 PM,49.14020984,58.98572245,12.96569253
2:44 PM,49.13394192,58.92855223,12.94513933
2:44 PM,49.13223257,58.87773819,12.87156185
2:44 PM,49.11939624,58.82278639,12.75156946
2:44 PM,49.12162315,58.79234832,12.73130598
2:44 PM,49.12606022,58.74204203,12.62645021
2:45 PM,49.13859577,58.62728806,12.45146505
2:45 PM,49.15774299,58.53535786,12.42033377
2:45 PM,49.14720561,58.42749616,12.24359601
2:45 PM,49.14971117,58.35249443,12.14960585
2:45 PM,49.15217949,58.21841811,11.9108038
2:45 PM,49.15459525,58.10501211,11.83756092
2:46 PM,49.15877948,58.00238212,11.64704884
2:46 PM,49.16179596,57.96370786,11.67984242
2:46 PM,49.14059437,57.91682035,11.60374193
2:46 PM,49.13993653,57.9272052,11.65165805
2:46 PM,49.15155296,57.92777658,11.58669946
2:46 PM,49.15739949,57.92550899,11.63645493
2:47 PM,49.13686598,57.90069799,11.64814365
2:47 PM,49.143344,57.88193421,11.58915733
2:47 PM,49.13091208,57.90285833,11.70583617
2:47 PM,49.13660131,57.92409608,11.74232377
2:47 PM,49.14625778,57.96822972,11.82168102
2:47 PM,49.13845642,58.00572587,11.86267298
2:48 PM,49.13061732,58.04543714,11.93328937
2:48 PM,49.13467266,58.09906654,12.01647092
2:48 PM,49.14520454,58.1222141,12.07055744
2:48 PM,49.15019513,58.16979127,12.10734522
2:48 PM,49.14950698,58.25224919,12.22525357
2:48 PM,49.13940399,58.36629997,12.42353234
2:49 PM,49.13933467,58.49420367,12.62874822
2:49 PM,49.14319376,58.61318489,12.79884394
2:49 PM,49.14536531,58.68181348,12.84002274
2:49 PM,49.16045381,58.68968456,12.78295654
2:49 PM,49.16813964,58.65231021,12.70590887
2:49 PM,49.15806532,58.3583667,11.93704859
2:50 PM,49.17692781,58.50834797,12.75194117
2:50 PM,49.21338479,58.5414087,12.6727449
2:50 PM,49.22294215,58.69063834,12.87833321
2:50 PM,49.21036407,58.78034111,13.0128963
2:50 PM,49.2228433,58.57564488,12.83323107
2:50 PM,49.24794152,58.63722767,12.68615449
2:51 PM,49.23973667,58.56955095,12.56719147
2:51 PM,49.25886454,58.33881131,12.20758642
2:51 PM,49.27077151,58.21732503,12.10965711
2:51 PM,49.30418056,58.22593959,12.18004971
2:51 PM,49.2953741,58.25183537,12.206821
2:51 PM,49.2853857,58.31800786,12.27612541
2:52 PM,49.27755488,58.32550093,12.20543203
2:52 PM,49.29215539,58.34054753,12.30135507
2:52 PM,49.28914842,58.34159715,12.29251626
2:52 PM,49.30095628,58.19680344,11.9601148
2:52 PM,49.2995847,57.99352777,11.73541249
2:52 PM,49.3007748,57.643818,11.09962262
2:53 PM,49.30920187,57.23140459,10.62923337
