Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
2:32 PM,47.81563031,28.00647812,58.02807432,12.88865776
2:32 PM,47.8527638,28.04207398,58.08071133,13.01434515
2:32 PM,47.87827303,28.04408363,58.13525809,13.02130719
2:33 PM,47.921323,28.0474974,58.18704353,13.03313466
2:33 PM,47.940068,28.07114315,58.22198933,13.11665565
2:33 PM,47.97728424,28.04635928,58.24586634,13.02878897
2:33 PM,48.0237623,28.05140177,58.2911622,13.04635585
2:33 PM,48.05550868,28.06234412,58.3312076,13.08487165
2:33 PM,48.09225068,28.05503797,58.35145846,13.05882187
2:34 PM,48.13831485,28.05826263,58.39746909,13.06996052
2:34 PM,48.13938668,28.04008491,58.4050736,13.00567039
2:34 PM,48.16205064,28.07488814,58.43244276,13.12861783
2:34 PM,48.16300655,28.04000611,58.38495662,13.00525624
2:34 PM,48.18055192,28.04584382,58.40067971,13.02579982
2:34 PM,48.18270533,28.05151242,58.40125354,13.04583359
2:35 PM,48.2079766,28.05055197,58.41861076,13.04229168
2:35 PM,48.25708851,28.03753203,58.40931455,12.99596727
2:35 PM,48.29101882,28.03230665,58.421354,12.97729454
2:35 PM,48.33560342,27.92987768,58.34062084,12.6148367
2:35 PM,48.39607453,28.01768927,58.47222875,12.92500399
2:35 PM,48.42818118,28.02549123,58.54823574,12.95240779
2:36 PM,48.44272915,28.025716,58.59476003,12.9531191
2:36 PM,48.50099795,28.04697927,58.66310707,13.0279686
2:36 PM,48.5153447,28.02287151,58.63936677,12.94264441
2:36 PM,48.53450917,28.02124725,58.65197905,12.93679131
2:36 PM,48.54495363,28.01614415,58.63447824,12.91868776
2:36 PM,48.56094597,28.02685346,58.62950375,12.95646181
2:37 PM,48.60334227,28.01656689,58.657667,12.91984752
2:37 PM,48.64507349,28.02211165,58.69305143,12.93921224
2:37 PM,48.64185757,28.02658899,58.70267929,12.95506108
2:37 PM,48.64418199,28.0371086,58.72865542,12.99224132
2:37 PM,48.67773922,28.04941071,58.76984032,13.03554276
2:37 PM,48.68271487,28.04096637,58.78156936,13.00565823
2:38 PM,48.690548,28.03892797,58.78353817,12.99840601
2:38 PM,48.69646049,28.04109866,58.80318642,13.00604645
