Timestamp,exp_inlet,exp_outlet,sim_outlet
53770,73.66944989,80.54474824,82.77996994
53780,73.68938895,80.57745147,82.84740224
53790,73.72021357,80.58433632,82.76181671
53800,73.75606252,80.70435598,83.25818569
53810,73.75101113,81.07982245,83.28855194
53820,73.82197,81.07022569,83.52410295
53830,73.86083606,81.13798237,83.42572444
53840,73.87909948,81.08551887,83.23505848
53850,73.92595723,80.96384348,83.04415303
53860,73.96649171,80.93992792,83.25944557
53870,73.98921889,81.10748765,83.45822849
53880,73.99360684,80.98048336,83.09807725
53890,74.04135349,80.83843492,83.34002966
53900,74.06687261,80.94051492,83.39888348
53910,74.09890695,81.64410601,83.83173818
53920,74.11713526,81.61757117,83.84855191
53930,74.16841819,81.70089063,83.70336431
53940,74.16623016,81.47417255,83.81800644
53950,74.24546219,81.98303534,84.35318832
53960,74.25296281,81.93278138,84.30988023
53970,74.30644016,81.75615151,84.02263386
53980,74.33160268,81.8267712,83.88753948
53990,74.36141187,81.66340159,83.93273423
54000,74.38553422,81.39361296,83.56118049
54010,74.4007501,81.35421611,83.81685824
54020,74.46515281,81.58788158,83.93371888
54030,74.47453583,81.4913852,83.6216484
54040,74.49769831,81.08969495,83.42056733
54050,74.48622814,81.61075785,84.01328923
54060,74.53346779,81.72182075,83.94365676
54070,74.56731407,82.0496232,84.43950433
54080,74.6243169,82.06076337,84.52401933
54090,74.64416275,82.23464805,84.53953826
54100,74.65354193,82.0772438,84.53475591
54110,74.70630235,82.2704061,84.5896883
54120,74.75987346,82.06072747,84.42275171
54130,74.77740372,82.1702807,84.51453952
54140,74.80519753,82.3897341,84.80371028
54150,74.85602614,82.3423079,84.81355973
54160,74.85124571,82.29924049,84.47473046
54170,74.88460458,82.17702192,84.34486453
54180,74.93133893,82.09326273,84.34333984
54190,74.9569073,81.83005202,84.38354297
54200,75.00714915,82.15859388,84.66049071
54210,75.03904066,82.24781706,84.50679471
54220,75.08530439,82.22246622,84.73290554
54230,75.12808692,80.70299367,81.10118942
54240,75.16693497,78.83257143,78.60214432
54250,75.17950271,77.21251357,77.50045567
54260,75.23503894,75.70558298,76.61918263
54270,75.25784392,74.59308462,75.9252392
54280,75.29903406,73.67885035,75.31947659
54290,75.30778349,72.9299471,74.87193751
54300,75.33442701,72.45445614,74.55546181
54310,75.37281877,72.10661616,74.29578819
54320,75.3891844,71.85534217,74.15650578
54330,75.41598499,71.61405172,73.98812874
54340,75.44476185,71.40225891,73.83079399
54350,75.50169654,71.26248969,73.74778738
54360,75.52161699,71.16715874,73.72020404
