Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6
42046.59815,67.98349405,73.86687669,62.76122094,9.949980459,9.070689008,5.661868812,11.38364548,16.27398928,10.42104789
42046.59827,68.00576879,73.95469637,63.60929879,10.27370275,9.530623317,5.680801719,11.69440936,15.87795851,10.55180313
42046.59838,68.02288775,73.91027136,61.76803261,10.07318593,8.68482468,5.35159722,11.66301798,15.50584934,10.48955747
42046.5985,68.06565708,73.82390566,61.4021411,10.35464763,8.719424316,5.837976403,11.22537979,15.78172833,9.482984638
42046.59861,68.09425898,73.92140515,62.38103035,10.22608487,8.947613949,6.00872683,10.88696871,16.18778289,10.1238531
42046.59873,68.07868217,74.07745779,63.0563353,10.18558681,8.896070483,5.691630294,11.31779706,15.64981648,11.31543417
42046.59885,68.13930721,74.05637282,62.61120811,10.06321109,9.266759774,5.766192529,11.49201284,15.76453857,10.25849332
42046.59896,68.14122384,74.01018119,61.55747538,10.17236346,8.750386267,5.2322001,10.97278371,16.36443318,10.06530866
42046.59908,68.18883898,74.12780012,62.53993078,9.979669173,9.02397432,5.299544456,11.08978446,16.06085697,11.08610141
42046.59919,68.21245319,74.13081382,61.50546925,9.955117116,8.580959565,5.49099606,11.26465611,15.84175265,10.37198775
42046.59931,68.24132721,74.0976898,61.81434414,10.46711617,8.810534321,5.627842215,11.5898435,15.26153318,10.05747475
42046.59942,68.28094206,74.05381966,61.95323031,10.2354607,9.200652374,5.218911555,11.82481435,16.30250438,9.170886939
42046.59954,68.31459012,74.15882382,61.48419194,9.554985886,8.853445443,5.354225935,11.56013462,16.16726678,9.994133273
42046.59966,68.35734219,74.16821019,62.38821403,10.17173573,8.805453603,5.655997867,11.65635202,15.95360004,10.14507478
42046.59977,68.34807284,74.16028909,61.97533793,10.24765281,8.851254192,5.672296055,11.05654341,16.30600952,9.841581939
42046.59989,68.36194549,74.20346473,63.52526855,9.837009995,9.520367311,5.983159661,11.64139819,16.2834857,10.25984769
42046.6,68.39823612,74.31983622,62.54170253,10.14454728,9.064028678,5.592016885,11.3811182,15.63970125,10.72029023
42046.60012,68.4264573,74.25182688,61.35742039,10.37363497,8.882198486,5.422175015,10.86609403,15.56805864,10.24525924
42046.60023,68.44000945,74.21704036,61.4785169,9.872607345,9.18559409,5.242187226,11.67490269,16.15706938,9.346156167
42046.60035,68.4807654,74.33026741,61.1171434,9.645605417,8.718967393,5.688328882,11.33345578,15.35262197,10.37816395
42046.60047,68.48277443,74.33943528,62.90938687,10.55127401,8.786695681,5.574768796,11.47628714,16.18794322,10.33241802
42046.60058,68.51672636,74.41073342,62.78677663,9.901692302,9.294578004,5.34592414,11.76577331,16.17361561,10.30519327
42046.6007,68.54329588,74.45250225,62.71983353,10.73988986,9.199609197,5.917418571,11.08277748,15.22960696,10.55053147
42046.60081,68.58105937,74.39805814,61.83696917,10.16144175,8.765650896,5.672339791,11.52692029,15.53496362,10.17565282
42046.60093,68.61392629,74.48482995,63.561273,9.689557307,9.027412827,6.007941263,11.46872789,16.87443797,10.49319575
42046.60104,68.63045577,74.42012831,63.1930953,10.65372133,8.761794414,5.68647131,11.62002806,16.42012706,10.05095313
42046.60116,68.64642715,74.46428315,62.31375631,10.05085335,9.630960417,5.449090233,11.62123114,15.33565671,10.22596446
42046.60128,68.68154436,74.6011868,62.64335,9.918299338,8.971531193,5.534101471,10.8631062,16.5965888,10.75972299
42046.60139,68.70374058,74.56765661,62.69349521,10.25107976,8.555562743,5.410025704,11.63143182,16.22164976,10.62374543
42046.60151,68.72854465,74.70812549,64.2333096,10.66220171,9.194543156,5.617486133,11.2316876,16.278325,11.249066
42046.60162,68.76942138,74.51381795,60.74681661,9.917849845,8.916758422,5.400490136,11.14969782,15.68205579,9.679964603
42046.60174,68.79321943,74.61323052,62.52772767,10.13411473,9.066640344,5.584349681,11.36719685,16.39402368,9.981402382
42046.60185,68.8157476,74.68743259,63.57554703,10.60338134,9.066097721,5.276168551,11.63165731,16.13398281,10.8642593
42046.60197,68.87068496,74.57385632,62.47221383,10.11197054,8.81619083,6.035583889,11.52290276,16.23244172,9.753124083
42046.60209,68.86331612,74.76070645,64.16642321,10.00262381,9.309641644,5.446501207,11.61418483,17.06280968,10.73066203
42046.6022,68.87051948,74.86210447,65.97379842,10.82770777,10.2534134,5.715745571,12.1100509,15.79326042,11.27362036
42046.60232,68.9022434,75.06654566,66.67189195,11.45529043,10.31587407,4.952439181,12.34756683,16.02904911,11.57167232
42046.60243,68.96313655,74.98823455,65.8368075,11.21696193,10.95945852,5.483315419,12.89652431,15.1217514,10.15879592
42046.60255,68.94921678,75.43546859,66.56925601,11.80698465,10.41321105,4.819260156,12.24295783,15.19984122,12.08700111
42046.60267,68.97654417,75.3052624,66.69281784,11.75903755,10.15334797,5.449068002,12.89705023,15.78896648,10.64534761
42046.60278,69.00910146,75.69647228,67.79556626,11.43314737,10.36742168,5.519253479,12.71928524,15.1709408,12.58551768
42046.6029,69.03584661,75.87893331,71.01841929,12.24965953,10.57416288,5.854444539,13.05093441,15.67600966,13.61320827
42046.60301,69.06059627,75.71460201,67.35381947,11.74656106,10.09485313,5.360852262,12.74376882,15.11408572,12.29369848
42046.60313,69.10814826,75.66032407,67.09765636,10.88003779,10.53820716,5.620737646,12.86293749,15.72144144,11.47429482
42046.60324,69.13649391,75.79739776,68.71504463,11.61632883,10.36958213,5.620289614,12.25573317,16.07479421,12.77831667
42046.60336,69.14421889,75.70711669,67.64489458,10.85602464,9.967352033,6.042418459,13.08058659,15.69602853,12.00248432
42046.60347,69.18385653,75.78768097,68.07654995,10.90942811,10.06935479,6.169839684,12.86307266,15.29429417,12.77056054
42046.60359,69.19603806,75.58550479,66.2052744,10.95021055,9.371423877,5.851796509,12.48002437,15.90559964,11.64621944
42046.60371,69.2073943,75.40778765,64.54531878,10.23384406,9.393149383,5.620573593,12.41773994,15.86968641,11.0103254
42046.60382,69.24490066,75.31684403,63.29035749,10.25024636,9.273038927,5.995204314,11.85327996,15.24753315,10.67105478
42046.60394,69.24442391,75.31390627,63.53995978,10.12387876,10.02326908,5.725873175,11.30449207,15.75626531,10.6061814
42046.60405,69.24901477,75.30081877,63.61958684,10.26407657,9.500696189,5.546238397,11.75865681,15.19255507,11.35736381
42046.60417,69.27814265,75.13034875,62.36638793,9.890643972,9.322089515,5.829812494,11.32256311,15.60630789,10.39497094
42046.60429,69.31384447,75.27925061,63.43041528,9.566069664,9.650857319,5.901426189,11.66286806,15.50365788,11.14553618
42046.6044,69.34867498,75.26752508,62.71828921,9.806442444,9.072055061,5.761255742,11.73704814,15.35995422,10.9815336
42046.60452,69.35037529,75.03182703,61.21018846,9.551939182,9.189578878,5.221389657,11.72657875,16.09925229,9.421449707
42046.60463,69.37797001,75.06522648,61.99434287,9.819172656,9.61273023,5.857975615,11.34957437,15.30609584,10.04879417
42046.60475,69.40618052,75.19634859,62.61220017,9.910863742,9.298942087,5.248813989,11.56659042,16.23295109,10.35403885
42046.60486,69.41824704,75.1345725,61.70981296,10.17109532,8.788412403,5.863407977,10.83116762,15.92093925,10.13479039
42046.60498,69.44146253,75.1613575,62.3033247,10.01424417,8.960018799,5.858707646,11.09531478,16.04372338,10.33131592
42046.6051,69.47855047,75.24742986,62.02659684,9.890585007,9.260947646,5.311358768,11.46365552,15.38128302,10.71876688
42046.60521,69.46612044,75.0965048,61.64613866,10.57473343,9.511102186,5.137936963,11.43156649,15.50508583,9.485713768
42046.60533,69.4940473,75.17140654,62.16984992,10.11007977,9.215066039,5.639105882,11.72648363,15.62342559,9.855689006
42046.60544,69.50841261,75.28667624,63.74128157,9.743965416,9.138363948,5.725708275,11.70859573,16.32860274,11.09604546
42046.60556,69.53972382,75.15709834,61.2579911,9.981482089,9.315756201,5.397506492,11.68437677,15.4707545,9.408115051
42046.60567,69.55910867,75.31005285,61.41945115,10.10071858,8.983106959,5.885434253,11.15182752,15.0160636,10.28230024
42046.60579,69.58767522,75.35852077,63.20646867,9.738329635,8.943016558,5.670509221,12.01270165,16.27788232,10.56402928
42046.60591,69.62210321,75.35333058,60.21092285,9.413530788,9.098249085,5.446751693,11.46373263,14.3560807,10.43257796
42046.60602,69.65788264,75.32532657,61.51797675,9.786284328,8.885951644,5.688904667,11.49973592,15.35743812,10.29966207
42046.60614,69.70150482,75.28390615,61.53239898,9.335800673,9.33212878,5.191666743,11.43276566,15.95876244,10.28127468
42046.60625,69.70999232,75.29418016,61.3648442,9.900808918,9.104139342,5.647243162,11.34438365,14.9387339,10.42953522
42046.60637,69.72794327,75.33181368,61.63213443,9.536249221,8.946607501,5.68824325,11.44105991,15.7435319,10.27644264
42046.60648,69.76135761,75.26519879,61.21752159,10.4269696,8.869577313,5.596723972,11.14786743,15.4559805,9.720402774
42046.6066,69.7663671,75.41072053,61.65709236,10.36461194,8.790097702,5.305695334,11.25209696,15.06652591,10.87806451
42046.60672,69.81839075,75.44169113,61.15058726,9.657433999,8.921490416,5.597565764,10.94389176,15.25896771,10.7712376
42046.60683,69.81147257,75.35019861,60.08423189,9.617443228,8.701154742,5.559423539,11.15263242,14.69644949,10.35712848
42046.60695,69.84693203,75.51832726,60.91363874,9.502138694,8.906353202,5.830937982,11.46641403,14.6485768,10.55921803
42046.60706,69.8740702,75.45975909,62.23550529,9.655681979,8.350446983,6.297927232,11.1794115,15.8745179,10.87751969
42046.60718,69.89636468,75.47264757,60.80107469,9.874878721,8.330952759,5.391068795,11.31994007,15.40817558,10.47605877
42046.60729,69.91033373,75.49735124,60.73904909,9.242129497,9.197716197,5.803840804,11.02882944,14.96571631,10.50081684
42046.60741,69.92273593,75.41241798,60.5102397,9.80796537,8.765499497,5.101410517,11.01827887,15.56029284,10.25679262
42046.60753,69.95285187,75.53067966,61.65240808,9.627919281,8.989817105,5.47868298,11.17925724,15.5800067,10.79672477
42046.60764,69.95442261,75.51882487,60.76018945,9.327496078,9.338012444,5.679949134,10.44186779,15.39201505,10.58084895
42046.60776,69.97073927,75.48859568,60.62495878,9.643588164,8.707393559,5.673874094,11.15392026,15.40764027,10.03854243
42046.60787,69.97341045,75.58546418,60.75535546,9.70661682,8.874843555,5.384453667,11.24934657,14.65855158,10.88154327
42046.60799,70.00621392,75.58983945,60.72316208,9.708483903,9.141638041,5.200460679,11.32353222,14.79127388,10.55777336
42046.6081,70.03954376,75.4945015,60.84967107,9.93205952,8.704774785,5.515976648,11.12752485,15.5613957,10.00793957
42046.60822,70.05990595,75.59697224,60.17705702,9.311710823,8.385618101,5.672897155,11.17839024,15.20389874,10.42454196
42046.60834,70.07642786,75.47028891,59.85260697,9.699549733,8.777532641,5.627185057,10.85642485,15.04771983,9.844194868
42046.60845,70.11205396,75.7596339,61.81574443,9.676367251,8.574231584,6.001316667,10.81021032,14.98655892,11.7670597
42046.60857,70.11350697,75.76779889,62.27457153,9.946082465,8.674058482,5.557737023,11.0083954,15.91742164,11.17087652
42046.60868,70.16533562,75.6189065,61.49455298,10.00804803,8.892007112,5.680523676,11.12182211,15.28451033,10.50764172
42046.6088,70.16052387,75.66309747,60.74433662,9.679661672,9.037340069,5.423502749,10.98515596,15.53248177,10.0861944
42046.60891,70.19718201,75.61001969,59.99088244,9.588065269,9.107310955,5.599389106,10.98310236,14.91508667,9.797928082
42046.60903,70.21312153,75.73514343,61.48889274,9.760816166,9.425629398,5.412688179,10.75509979,15.09365399,11.04100522
42046.60915,70.24853372,75.90501732,62.07767208,9.644212807,9.284014803,5.493040872,10.98775121,15.06618377,11.60246861
42046.60926,70.25970423,75.8168393,61.19114572,9.702915296,9.2308927,5.795343237,10.99332102,14.95124668,10.51742679
42046.60938,70.30495155,75.81508446,61.52210188,9.266823593,9.056746731,5.457140447,11.56764424,15.92590166,10.24784521
42046.60949,70.31792433,75.78196066,61.4196137,10.05192183,9.074149353,5.627323943,11.19165506,15.43535128,10.03921224
42046.60961,70.32541773,75.82413283,61.30996835,10.01690177,8.58795612,6.512407884,11.01377704,15.45697796,9.721947567
42046.60972,70.37579766,75.76866326,59.89051409,10.28638994,8.813074649,5.387288051,11.33106894,14.66142429,9.411268222
42046.60984,70.39702287,75.91786665,61.94911125,9.827459563,8.880200711,5.814153973,11.01796495,15.81273893,10.59659312
42046.60996,70.41402655,75.9004076,62.25473701,9.978031549,9.047174573,5.727355251,11.42550965,16.14227293,9.934393062
42046.61007,70.45261641,75.9260082,61.18393143,9.682719771,8.782345154,5.970569815,11.17080725,15.52051931,10.05697013
42046.61019,70.46836255,75.80638102,59.79391453,9.503425021,8.958156901,5.838280496,11.03694625,14.92281083,9.534295038
42046.6103,70.50035627,75.96254629,61.17701615,9.605730138,8.809384694,5.786569525,11.29892569,15.05400937,10.62239673
42046.61042,70.54560492,75.87286049,59.33358032,9.719701258,8.319914081,5.577690769,11.39622549,14.88249518,9.437553544
42046.61054,70.5468308,76.07568484,62.24844098,9.822176598,9.093223546,5.677445748,11.53114953,15.46926636,10.6551792
42046.61065,70.58593335,75.94293603,61.03750629,9.639515149,9.311086655,5.527276467,11.41427743,15.03820146,10.10714913
42046.61077,70.5944398,76.06510516,62.11570748,9.421939339,8.723974655,6.023100462,11.54759107,15.55280377,10.84629819
42046.61088,70.62600104,75.98254489,59.37207828,9.547634451,8.481386563,5.28188531,11.2535581,15.11042884,9.697185012
42046.611,70.64602561,76.0981053,59.81394859,9.632146074,8.640957286,5.384363566,10.58270262,14.79303356,10.78074549
42046.61111,70.64333108,76.17014427,62.12856896,9.48634004,8.755424555,6.062190622,11.74313034,15.25664277,10.82484064
42046.61123,70.67474477,76.22616205,60.83745651,9.556818628,8.725551323,5.532201982,11.0412372,15.0313074,10.95033999
42046.61134,70.68307353,76.18929085,62.05453663,9.74041051,9.007068645,6.592701597,11.21267853,15.35375835,10.147919
42046.61146,70.68648837,76.17301468,61.05852263,9.444611644,9.328257882,5.724225278,10.9822834,15.32278748,10.25635695
42046.61158,70.71500551,76.1742266,61.60719443,9.651184713,9.597676616,5.747397332,11.28093145,15.54493895,9.785065373
42046.61169,70.73472164,76.12658852,60.068384,9.216280414,9.15715812,6.046348242,10.83305583,15.35503506,9.460506334
42046.61181,70.74653367,76.08156478,60.23106812,9.83938661,8.807807957,5.601762875,11.32262441,15.27839131,9.38109496
42046.61192,70.76158053,76.10421522,61.06646909,9.752339634,8.908743905,6.125228669,11.29439956,15.87917263,9.106584699
42046.61204,70.80484177,76.16737913,61.56110304,9.768962545,8.985685882,5.700865183,11.46209554,15.77518199,9.868311898
42046.61215,70.79473187,76.37833823,61.98911753,9.742843372,9.154545777,5.275636326,11.22183405,15.64649182,10.94776618
42046.61227,70.82672035,76.23422615,60.77017964,10.22824372,8.840097085,5.402889597,10.90434511,15.48565883,9.908945301
42046.61239,70.8563578,76.25132617,61.95239232,9.823836777,8.984753837,5.871853452,11.57385497,15.3821246,10.31596869
42046.6125,70.87051063,76.26167175,61.68673643,9.772334294,8.990356614,5.478663403,11.21575726,15.74972693,10.47989794
42046.61262,70.87363409,76.309321,62.30386547,10.21668432,8.773273701,5.810040911,11.14679619,15.97103713,10.38603322
42046.61273,70.88827312,76.2362459,60.06722399,9.588574865,8.711391285,5.792263414,10.64500415,15.35918346,9.970806819
42046.61285,70.93386971,76.16548093,61.33955691,9.641008039,9.162246237,6.200840096,10.79800348,16.25210182,9.285357242
42046.61297,70.92144453,76.19758517,60.30187876,9.844280729,8.470301535,5.332943907,10.74985613,15.98564115,9.918855308
42046.61308,70.94604387,76.23358995,61.15442204,10.04677624,9.027073093,5.378130596,10.92086305,15.60373637,10.1778427
42046.6132,70.96903661,76.25210227,61.04295085,9.936215994,8.641029488,5.769331954,11.14317946,15.82729546,9.725898485
42046.61331,71.0032685,76.33331409,61.69254705,9.767631194,8.87514194,5.140103393,10.9681767,16.42601277,10.51548106
42046.61343,71.02712357,76.46411736,61.50134669,9.796821793,8.512452142,5.394828122,11.20051503,15.51910914,11.07762047
42046.61354,71.04636621,76.37617837,61.79887035,10.12552336,8.79504025,6.024943871,10.92891224,15.687076,10.23737463
42046.61366,71.06831761,76.36903717,60.91082339,9.832324537,8.570280771,5.643536363,10.84774759,15.3843651,10.63256903
42046.61378,71.07115747,76.36494009,61.5210016,9.985563171,8.419261984,5.444155795,11.17159385,16.28266081,10.21776599
42046.61389,71.11435434,76.48823103,62.48160445,9.938946629,8.837794944,5.263426953,11.33924317,16.27849969,10.82369306
42046.61401,71.16722039,76.39676566,60.92541525,9.934658653,9.121062687,5.372724786,11.05512556,15.32419194,10.11765162
42046.61412,71.20197344,76.37915356,61.35595514,9.830604307,9.026710119,5.233178833,11.44565506,15.77894872,10.04085811
42046.61424,71.22437211,76.39573012,59.70559367,9.259278375,8.743502124,5.287191295,11.25617869,15.69770472,9.46173847
42046.61435,71.24497217,76.62889141,61.19469905,9.597365399,8.504279016,5.867229643,11.03008297,15.11838749,11.07735452
42046.61447,71.3071755,76.55146073,61.09179557,9.827338009,8.873940278,5.355198084,11.13862421,15.74500964,10.15168535
42046.61459,71.35929723,76.61543178,61.91625828,9.818740264,9.02106949,5.603727458,11.07309203,16.03502407,10.36460497
42046.6147,71.38155881,76.56810201,60.47188382,9.450678589,8.572289017,5.604904245,11.06230644,15.64463644,10.13706908
42046.61482,71.40976734,76.47480759,60.56447958,9.389295318,8.899976057,5.298441982,10.96063124,16.34534986,9.670785128
42046.61493,71.45494662,76.50789621,60.06407362,9.570094988,8.47289077,5.642171323,11.15882837,15.95873885,9.261349321
42046.61505,71.48281286,76.6626259,60.69936654,9.763936722,8.324583104,5.879181841,11.13341916,15.57579945,10.02244626
42046.61516,71.53712368,76.72162671,61.20560345,9.68988874,8.666374577,5.336683992,10.89063272,15.56831335,11.05371007
42046.61528,71.57217384,76.73765223,61.92895434,9.727254192,8.763853242,5.337765567,11.23979909,16.12359835,10.7366839
42046.6154,71.622792,76.56406106,59.76590278,9.647831596,8.771823861,5.6477011,10.57115555,16.17485735,8.952533325
42046.61551,71.65382822,76.82734956,61.03166676,9.312306169,8.744905459,5.093878388,11.52648796,15.94985633,10.40423245
42046.61563,71.70720787,76.79189082,60.89618135,9.395753987,8.686887747,5.525248261,11.47260148,15.60719061,10.20849927
42046.61574,71.77290769,76.79493021,60.71578616,9.494126642,8.410595409,5.206890472,11.3160166,15.97699858,10.31115846
42046.61586,71.78121063,76.87953266,61.04058139,9.323607663,8.688562127,5.635681625,10.72888036,15.97086535,10.69298426
42046.61598,71.83440942,76.81681923,60.92438722,9.524540906,8.6305354,5.643859638,11.07606928,16.14628647,9.903095521
42046.61609,71.88001996,76.95349281,60.5154295,9.948595456,8.304812776,5.318455361,11.00188464,15.43657286,10.50510841
42046.61621,71.9301098,76.83777357,60.31479472,9.347745956,8.792736874,5.20230418,11.17048089,16.04662277,9.75490405
42046.61632,71.96771506,76.88723353,60.44325698,9.523294525,9.026286796,5.352667598,11.00591234,15.66667077,9.868424953
42046.61644,72.0360813,76.9960923,60.6899902,9.964281881,8.867022542,5.08564753,10.9326976,15.72599385,10.11434679
42046.61655,72.05913618,76.8645292,58.70640111,9.866010814,8.221352717,5.258013766,10.6044709,15.74422002,9.012332901
42046.61667,72.07920108,77.28198576,62.16539618,9.896707616,8.459457445,5.370440944,10.70791094,15.94545567,11.78542356
42046.61679,72.13924584,76.87370009,59.96729139,9.777255296,8.964574966,4.939754286,10.81342006,16.35165551,9.120631275
42046.6169,72.16843599,76.98254467,59.62935169,9.44932069,8.588150365,5.464582277,10.76456358,15.90326409,9.459470688
42046.61702,72.19504048,77.12371062,60.37291045,9.451158144,8.633026873,5.325347691,10.70109904,15.82053414,10.44174456
42046.61713,72.21851206,77.0840805,61.04815804,9.64449168,8.875408634,5.741919828,10.70502616,16.28489618,9.796415566
42046.61725,72.26996603,77.2427108,60.73068096,9.901128127,8.601012398,5.27775471,10.71269058,15.60332051,10.63477465
42046.61736,72.31276107,77.19756543,60.43639523,10.07458836,8.638301811,5.227577209,11.03930338,15.48213706,9.974487407
42046.61748,72.3502351,77.21735991,60.14006126,9.465758419,8.506120559,5.320825607,11.26079964,15.71650749,9.87004954
42046.6176,72.37465145,77.17263313,58.59418557,9.298141135,8.379936489,5.544226677,10.81432891,15.27715253,9.280399823
42046.61771,72.40308118,77.2708739,60.77675401,9.732490149,8.489037549,5.530713948,11.05924738,15.91210231,10.05316267
42046.61783,72.43064261,77.35079362,59.75390385,9.630190514,8.520753069,5.090413268,10.69032581,15.98586192,9.836359269
42046.61794,72.49495229,77.42158913,60.10379394,9.213056526,8.939214592,5.450808013,10.73135532,15.64187396,10.12748553
42046.61806,72.50226422,77.39891671,60.0965478,9.652516824,8.867393431,5.846813044,10.95772118,15.09935356,9.672749765
42046.61817,72.55733259,77.771056,65.76810669,9.938577821,10.65382776,4.660811764,12.1387187,16.18346358,12.19270706
42046.61829,72.60649569,78.04935687,70.38464959,13.2876845,11.99563209,4.405965177,13.33134982,15.27162159,12.09239642
42046.61841,72.6141764,78.70732895,73.57736662,13.68897497,13.4988514,3.857808759,13.71963032,14.88269754,13.92940363
42046.61852,72.6723626,78.93895094,72.50702518,13.47384503,12.56476457,4.713459024,13.96613153,15.32650647,12.46231855
42046.61864,72.69049805,79.65935204,74.82856686,11.03552151,14.76546517,5.443511498,14.88523731,14.32742088,14.37141049
42046.61875,72.73211466,79.59355031,74.56267858,10.65858711,14.1953409,5.574251048,16.00062714,14.64246131,13.49141108
42046.61887,72.76060784,79.92933107,76.03530797,10.0005865,13.72326507,5.501979836,16.17823013,15.62504676,15.00619967
42046.61898,72.81303571,79.73558163,74.93825542,10.12391543,14.42633067,5.163731169,15.77541874,15.45743742,13.99142199
42046.6191,72.83348767,80.0951063,77.40223705,10.09613765,13.24609124,5.710593606,15.85219403,16.58995608,15.90726444
42046.61922,72.8744764,79.92035004,75.14685093,9.547477743,13.67770385,5.550626409,15.93888846,15.65020411,14.78195034
42046.61933,72.89572399,80.07230682,76.65121736,9.895799736,14.23195609,5.377604752,15.87831509,15.69476746,15.57277422
42046.61945,72.92763361,80.06796554,75.9394039,9.843571706,13.59197746,5.515438179,15.73580442,15.8179316,15.43468053
42046.61956,72.95332746,79.94953079,73.52414027,9.513482871,12.87807203,5.256451702,16.01255072,15.26429089,14.59929205
42046.61968,72.9843877,80.12517937,77.4296374,10.65676584,14.17489049,4.949297646,16.51077293,15.61677698,15.52113351
42046.61979,73.00188092,80.23153096,78.61462452,11.93776186,13.56475485,4.810153976,16.16475056,15.94930039,16.18790288
42046.61991,73.04138391,80.17614532,78.72348058,12.98555627,13.99882329,5.034077135,15.80799209,15.66701287,15.23001892
42046.62003,73.07797566,80.29622917,78.32487949,13.65201421,13.85527032,4.729973245,15.23842168,15.31191104,15.537289
42046.62014,73.09900165,80.34613297,76.37536828,14.01130701,10.80993879,5.579655794,16.17728868,15.47653211,14.32064591
42046.62026,73.1558396,80.40567137,76.54533276,14.05019935,9.753858619,6.017637106,16.07102263,16.24680613,14.40580893
42046.62037,73.18109796,80.57351206,78.50933084,14.58245093,9.575015711,5.766304936,16.65119237,16.09057066,15.84379623
42046.62049,73.20953249,80.56188993,76.87972173,14.31664263,8.893205204,5.087834554,16.5226731,15.73899437,16.32037187
42046.6206,73.25643986,80.4572817,75.59654568,14.04791821,8.8263897,5.412193861,16.46652844,15.19750642,15.64600905
42046.62072,73.25738913,80.38168435,76.58377482,14.4919231,8.952724931,5.46000974,16.68866896,15.75788872,15.23255937
42046.62084,73.27417202,80.27402837,76.62598635,15.03970765,8.70270006,5.732063819,16.64784577,15.65593715,14.8477319
42046.62095,73.30868775,80.44374024,76.13656299,14.42966121,9.006537004,5.459077688,15.68758769,16.10210797,15.45159143
42046.62107,73.33667932,80.32267502,74.32439284,14.15467964,8.778421365,5.569333615,15.89313227,15.34875991,14.58006605
42046.62118,73.36257234,80.44548923,77.42502599,15.25094113,10.5945983,4.773291834,15.42114515,16.19696369,15.18808589
42046.6213,73.39107191,80.72535385,79.18536833,13.81269226,12.78917564,5.148684815,15.97921821,14.57100762,16.88458978
42046.62141,73.42391608,80.54445285,78.13530002,14.93577431,13.58179829,5.401616152,13.03787348,16.37461628,14.8036215
42046.62153,73.46083752,80.67181144,78.40802722,15.00503715,13.51919914,5.805985168,12.63743238,15.27019592,16.17017748
42046.62165,73.51458795,80.09552248,65.52859232,12.7966188,10.81596763,3.977520617,11.42715327,13.61670807,12.89462395
42046.62176,73.51744365,79.7581904,68.4176494,12.14566162,11.59499682,5.327523372,11.26948896,14.20301375,13.87696487
42046.62188,73.56961317,79.75822436,72.35729361,13.7818212,13.28146897,4.649767661,12.27598989,14.95006471,13.41818117
42046.62199,73.61109679,80.18825069,74.29850987,14.24638372,13.55252717,4.419287816,11.08678789,16.20417008,14.7893532
42046.62211,73.60966012,80.21300004,74.44103217,14.74940388,14.42339269,4.464465506,10.94568096,15.50687106,14.35121806
42046.62222,73.65566248,80.43538418,76.42179703,15.4832319,13.82357965,5.259003036,11.11792197,15.91902414,14.81903633
42046.62234,73.66944989,80.54474824,74.60231169,14.47356697,13.11259292,4.90357552,10.62253015,16.27820964,15.2118365
42046.62246,73.68938895,80.57745147,74.90788714,15.0238743,13.14395481,5.519156126,10.84913035,15.53047169,14.84129985
42046.62257,73.72021357,80.58433632,74.11742467,14.24399143,13.52574768,5.323649633,11.41749571,15.23229254,14.37424768
42046.62269,73.75606252,80.70435598,77.29437317,14.34392803,13.84339015,5.813744005,13.760197,15.04198169,14.4911323
42046.6228,73.75101113,81.07982245,77.55127802,14.62618208,13.49255278,5.168898012,14.8374293,13.38840626,16.03780959
42046.62292,73.82197,81.07022569,78.6875479,14.26032413,14.17032841,5.968651772,14.85723139,15.0053845,14.4256277
42046.62304,73.86083606,81.13798237,77.72686945,14.98085474,13.87209538,6.324627195,14.85292275,13.02310923,14.67326015
42046.62315,73.87909948,81.08551887,76.3028472,15.00081304,13.75786146,5.42062813,15.07047536,11.11878517,15.93428404
42046.62327,73.92595723,80.96384348,74.67134647,14.33044963,13.93833366,5.76492283,15.0456825,10.11209482,15.47986303
42046.62338,73.96649171,80.93992792,75.88416776,14.92154887,13.72464009,5.706205469,15.17527663,10.91153878,15.44495792
42046.6235,73.98921889,81.10748765,77.1230901,14.81198407,13.53180195,5.700057645,15.87276826,10.83817009,16.36830809
42046.62361,73.99360684,80.98048336,74.60081747,14.22568685,13.7859325,5.522382108,15.48672638,10.22231346,15.35777618
42046.62373,74.04135349,80.83843492,75.92407787,14.71703426,14.07956913,6.106482276,16.29517365,10.03058677,14.69523178
42046.62385,74.06687261,80.94051492,76.18405531,14.25995544,14.22063716,5.142992398,15.5531257,13.46848745,13.53885716
42046.62396,74.09890695,81.64410601,79.00611822,14.26684579,13.3983221,5.734735613,15.24708268,14.52412611,15.83500592
42046.62408,74.11713526,81.61757117,78.97902633,14.52940652,13.44715906,5.70393692,16.08270459,14.52927941,14.68653982
42046.62419,74.16841819,81.70089063,77.64088027,15.13760052,13.66100026,5.514312105,12.41770582,15.3727216,15.53753997
42046.62431,74.16623016,81.47417255,78.43427617,14.69720556,13.89942508,6.06252359,13.89086739,15.31151655,14.572738
42046.62442,74.24546219,81.98303534,81.62722191,14.88569818,14.43663422,5.283697121,14.9226136,15.47663327,16.62194553
42046.62454,74.25296281,81.93278138,81.26939503,15.20395263,13.6730229,5.638355535,15.36435905,15.57093617,15.81876874
42046.62466,74.30644016,81.75615151,78.92877596,14.52036611,14.2328896,5.59711407,13.60365521,16.33566437,14.63908659
42046.62477,74.33160268,81.8267712,77.84282547,15.26222104,13.35120996,5.486350715,12.03137884,15.64095427,16.07071066
42046.62489,74.36141187,81.66340159,77.96168188,14.97952225,13.91152991,5.606686114,10.83571968,16.48172043,16.1465035
