Timestamp,exp_inlet,exp_outlet,sim_outlet
53780,73.68938895,80.57745147,90.18836
53790,73.72021357,80.58433632,90.00229828
53800,73.75606252,80.70435598,90.89428803
53810,73.75101113,81.07982245,90.95158875
53820,73.82197,81.07022569,91.33213573
53830,73.86083606,81.13798237,91.12256627
53840,73.87909948,81.08551887,90.75057924
53850,73.92595723,80.96384348,90.35757444
53860,73.96649171,80.93992792,90.72310726
53870,73.98921889,81.10748765,91.06789079
53880,73.99360684,80.98048336,90.39843291
53890,74.04135349,80.83843492,90.81339087
53900,74.06687261,80.94051492,90.89511774
53910,74.09890695,81.64410601,91.65877743
53920,74.11713526,81.61757117,91.6797267
53930,74.16841819,81.70089063,91.36619373
53940,74.16623016,81.47417255,91.58339487
53950,74.24546219,81.98303534,92.50187089
53960,74.25296281,81.93278138,92.41740674
53970,74.30644016,81.75615151,91.84032006
53980,74.33160268,81.8267712,91.56545153
53990,74.36141187,81.66340159,91.62272151
54000,74.38553422,81.39361296,90.91442676
54010,74.4007501,81.35421611,91.38437522
54020,74.46515281,81.58788158,91.53628815
54030,74.47453583,81.4913852,90.95209538
54040,74.49769831,81.08969495,90.56728811
54050,74.48622814,81.61075785,91.66997349
54060,74.53346779,81.72182075,91.49906863
54070,74.56731407,82.0496232,92.38855401
54080,74.6243169,82.06076337,92.49660764
54090,74.64416275,82.23464805,92.50541891
54100,74.65354193,82.0772438,92.49634878
54110,74.70630235,82.2704061,92.54724511
54120,74.75987346,82.06072747,92.1983743
54130,74.77740372,82.1702807,92.3511433
54140,74.80519753,82.3897341,92.86099683
54150,74.85602614,82.3423079,92.83672177
54160,74.85124571,82.29924049,92.21188034
54170,74.88460458,82.17702192,91.94425961
54180,74.93133893,82.09326273,91.89431514
54190,74.9569073,81.83005202,91.95946359
54200,75.00714915,82.15859388,92.42928944
54210,75.03904066,82.24781706,92.11324342
54220,75.08530439,82.22246622,92.49653098
54230,75.12808692,80.70299367,85.6977209
54240,75.16693497,78.83257143,80.98602891
54250,75.17950271,77.21251357,78.91380877
54260,75.23503894,75.70558298,77.22475397
54270,75.25784392,74.59308462,75.913676
54280,75.29903406,73.67885035,74.75463493
54290,75.30778349,72.9299471,73.9172396
54300,75.33442701,72.45445614,73.3072824
54310,75.37281877,72.10661616,72.79320676
54320,75.3891844,71.85534217,72.52050754
54330,75.41598499,71.61405172,72.18531139
54340,75.44476185,71.40225891,71.86899086
54350,75.50169654,71.26248969,71.66589588
54360,75.52161699,71.16715874,71.59797336
