Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI
39169,-4.931822909,0.500553941,-3.379321604,-2.547409514,1.299603413,0.218193274,-1.023442418,2.04596723,23.32491251,23.95171703,24.0115182,24.97605938,24.57233192,24.76960033,24.46526138,24.68585214,24.84111572,24.83281095,24.85887849,24.84526808,24.72299744,24.72299744,24.62240225,1.020712972
39179,-4.840723021,0.439201386,-3.344622753,-2.613103934,1.185678909,0.25681343,-0.764690059,2.045974645,23.31188628,23.93765173,23.99012291,24.95843948,24.55885894,24.76512725,24.45294093,24.68922321,24.83087572,24.82649261,24.857174,24.82695399,24.73559683,24.73559683,24.44694091,0.965623575
39189,-4.712468744,0.613702941,-3.286637431,-2.611135178,1.158624443,0.106198291,-0.693221808,2.045963395,23.32233808,23.94641571,24.01973493,24.96656902,24.5739138,24.77464244,24.46268961,24.70312268,24.84154377,24.85769175,24.87037928,24.84800299,24.76518365,24.76518365,24.60506377,0.96770242
39199,-4.64028727,0.506317962,-3.363909293,-2.559002084,1.386504352,0.135162856,-0.745361064,2.045988089,23.31557727,23.94635631,24.00684548,24.9745806,24.57269855,24.77942564,24.47370485,24.68921808,24.85486203,24.85786092,24.87400866,24.86016776,24.7711204,24.7711204,24.68760305,1.004082211
39209,-4.716285334,0.578487195,-3.378663689,-2.601130592,1.277148422,0.212842188,-0.804968858,2.046045603,23.30545524,23.93287927,24.00184744,24.96193657,24.55912687,24.75962753,24.44951657,24.69272117,24.84498485,24.83737217,24.86274756,24.84613828,24.7501686,24.7501686,24.71971492,0.997845675
39219,-4.732734322,0.46123879,-3.277946416,-2.581685378,1.368065279,0.214771247,-0.917177844,2.045996487,23.3105798,23.94231663,23.99730758,24.96059489,24.56978348,24.77097429,24.46317422,24.68630332,24.84941018,24.84087478,24.86648077,24.85310114,24.7437511,24.7437511,24.65238695,0.983293759
39229,-4.858688458,0.486231752,-3.349539861,-2.58362237,1.240351439,0.284426821,-0.936536239,2.04600113,23.30691188,23.93295,23.99092059,24.9682349,24.5688887,24.7728481,24.4648178,24.69809818,24.84597809,24.83905748,24.87296804,24.84667014,24.73501236,24.73501236,24.67848701,1.015515859
39239,-4.491413331,0.549653084,-3.248910188,-2.479100744,1.311948172,0.230250642,-0.855254297,2.046002341,23.30771272,23.92962312,23.99515502,24.96557462,24.57822614,24.77410928,24.47854066,24.69382221,24.85023809,24.84124132,24.86869276,24.85808136,24.75611441,24.75611441,24.7118181,0.951071659
39249,-4.85520893,0.55923388,-3.380423102,-2.506168057,1.219046432,0.119959909,-0.866857992,2.045965062,23.31099307,23.94456846,24.01124385,24.9757698,24.57273446,24.76746507,24.46866393,24.69779058,24.84313297,24.85166835,24.86597073,24.84659327,24.743241,24.743241,24.67218062,0.966662998
39259,-4.740820724,0.495851621,-3.355418692,-2.554669026,1.302314537,0.176078793,-0.804977957,2.046038696,23.29684884,23.93100086,23.99011728,24.9646456,24.56460585,24.75864579,24.45407302,24.67904976,24.83431431,24.83431431,24.85530678,24.83016191,24.73419082,24.73419082,24.78909839,0.992648562
39269,-4.809534631,0.641907869,-3.295422271,-2.701728821,1.300370887,0.135444247,-0.890106541,2.046034057,23.29635733,23.92754103,24.00407075,24.96161757,24.56872982,24.77591906,24.4538128,24.68386545,24.83889863,24.84212825,24.85827623,24.84904884,24.74292831,24.74292831,24.67440587,0.982254336
39279,-4.855651728,0.597702275,-3.384446287,-2.573976065,1.277147311,0.162533032,-0.934611994,2.046040815,23.30477644,23.93360641,24.00486561,24.96702533,24.56352526,24.78063565,24.47376137,24.69112035,24.84338426,24.84453769,24.86391518,24.85514922,24.74372301,24.74372301,24.613596,0.962505307
39289,-4.75931728,0.636176394,-3.409708033,-2.560527705,1.182366732,0.185759081,-0.793383748,2.046079976,23.29378551,23.91308752,23.98893222,24.9555897,24.54908566,24.75858569,24.4533206,24.68268119,24.82364248,24.82271972,24.84486584,24.82940974,24.73482285,24.73482285,24.62961411,0.988490872
39299,-4.45351954,0.645764169,-3.318670131,-2.512081062,1.317799119,0.272827689,-0.859159324,2.046044259,23.29614579,23.92047998,23.99746908,24.95956104,24.5639036,24.76348057,24.46398604,24.67788614,24.83499637,24.82230843,24.8548354,24.83614981,24.73371939,24.73371939,24.55513522,0.988490872
39309,-4.75448453,0.520833433,-3.390225938,-2.521733799,1.240383158,0.212840511,-0.816581895,2.046022147,23.30201361,23.9283731,23.99046841,24.96565064,24.56145783,24.76265017,24.46200158,24.68143938,24.82932155,24.83347396,24.85884944,24.830475,24.73311968,24.73311968,24.53769068,0.969781266
39319,-4.617583691,0.580429329,-3.425131326,-2.399849695,1.244263165,0.230259463,-0.847554627,2.046048172,23.29661838,23.91684495,23.98604458,24.95795696,24.54960782,24.75034094,24.46422737,24.68643337,24.83477624,24.82393382,24.85138569,24.83039315,24.72934645,24.72934645,24.73534492,1.004082211
39329,-5.027057907,0.472799106,-3.444457346,-2.59337374,1.302322429,0.131576647,-0.895925002,2.046050339,23.30776615,23.9247071,23.98107484,24.96816524,24.55751245,24.76816438,24.45897892,24.67864805,24.83391267,24.83252853,24.84821527,24.84175606,24.73494269,24.73494269,24.5528975,0.960426462
39339,-4.667675216,0.547761736,-3.345795935,-2.500492714,1.222989701,0.181886103,-0.774024108,2.046053731,23.29453075,23.91525548,23.98056025,24.95494984,24.55606026,24.75748431,24.45937274,24.67950324,24.82530946,24.82692429,24.84860896,24.8266936,24.73441357,24.73441357,24.62482088,0.962505307
39349,-4.578865468,0.591949252,-3.318626607,-2.500443589,1.282950055,0.23219061,-0.866885189,2.046017418,23.30723016,23.9184667,23.98904081,24.95955691,24.56389946,24.75955447,24.46144346,24.68041994,24.83337741,24.82530327,24.85298579,24.84029806,24.73694519,24.73694519,24.88228235,0.969781266
39359,-4.725904876,0.570828599,-3.370959129,-2.53146772,1.242344244,0.195430877,-0.832081747,2.046060189,23.2956452,23.9127126,23.98076722,24.95767724,24.55578895,24.75882798,24.45702449,24.67877052,24.82688374,24.82919064,24.85249005,24.82596097,24.72675956,24.72675956,24.64669974,0.978096646
39369,-4.611756886,0.570831825,-3.341954964,-2.595337093,1.406834352,0.218653178,-0.870784185,2.046075205,23.30151718,23.91351085,23.98156535,24.95662048,24.558193,24.76976761,24.46035183,24.67286831,24.84059093,24.8219051,24.8479729,24.83505442,24.73123963,24.73123963,24.55496254,0.984333182
39379,-4.538299184,0.588115991,-3.347712953,-2.595314362,1.28684166,0.330874228,-0.801103747,2.046044775,23.30292537,23.91652131,23.98663747,24.95618124,24.55706137,24.76309932,24.45368165,24.67658197,24.83000136,24.82538755,24.86483493,24.83876753,24.74325861,24.74325861,24.67935063,0.986412027
39389,-4.460274926,0.49970205,-3.392198567,-2.492737818,1.263614172,0.408271145,-0.746925907,2.046053598,23.29433855,23.92795102,23.98752607,24.97044291,24.56602113,24.76282927,24.46564223,24.68807867,24.83872819,24.82696305,24.8756376,24.83572924,24.74667988,24.74667988,24.70445964,0.974978378
39399,-4.53395384,0.536204727,-3.185074296,-2.589447979,1.404835147,0.11996256,-0.820433999,2.04601385,23.29972646,23.92894703,23.99287521,24.96106034,24.58132478,24.77167052,24.46294758,24.68999896,24.85748826,24.85356663,24.86786898,24.85010636,24.75229138,24.75229138,24.78943443,0.946913969
39409,-4.531155064,0.432399196,-3.310756643,-2.4209965,1.36803567,0.243790016,-0.843626803,2.045963981,23.31408133,23.94983608,24.00138946,24.97331757,24.5785881,24.77077994,24.48213334,24.69256911,24.85567502,24.84137251,24.87043871,24.85982733,24.75924477,24.75924477,24.85221475,1.005121633
39419,-4.61711828,0.532365538,-3.264424222,-2.455902752,1.255841016,0.156726385,-0.841724245,2.046017706,23.30090874,23.92600233,23.98947266,24.96339414,24.57419894,24.76962139,24.47682073,24.69787059,24.84759601,24.84575052,24.86443595,24.84644258,24.7460895,24.7460895,24.61180953,1.000963943
39429,-4.67157189,0.545839065,-3.310977166,-2.575975881,1.333281152,0.243804244,-0.907543303,2.046047207,23.28904643,23.91446845,23.97954421,24.94509117,24.55035147,24.75685209,24.44974035,24.67748665,24.83644244,24.82213968,24.85120639,24.8311366,24.72293792,24.72293792,24.60780641,1.004082211
39439,-4.922500407,0.476624248,-3.283783522,-2.558474581,1.170709349,0.208968656,-0.936544557,2.04601566,23.30312403,23.93507787,23.99190261,24.96053153,24.56902785,24.77437144,24.46934153,24.69246936,24.83204525,24.84081141,24.86572535,24.84473308,24.7330751,24.7330751,24.77321793,0.934440898
39449,-4.76399358,0.505448853,-3.374719144,-2.544908287,1.319703257,0.183814651,-0.85333291,2.046003057,23.304269,23.93369753,23.9939592,24.96305874,24.56071094,24.77505347,24.47163911,24.68138474,24.83872515,24.8378024,24.85971753,24.84103203,24.73929419,24.73929419,24.90977466,1.012397591
39459,-4.373298129,0.530440287,-3.324417591,-2.438481314,1.404846787,0.257342291,-0.803028589,2.046024514,23.29568326,23.93068485,23.99392544,24.96832567,24.57197918,24.77386169,24.48313904,24.68665304,24.85414285,24.83730276,24.86798383,24.84191651,24.74617716,24.74617716,25.04582475,0.983293759
39469,-4.527848904,0.490089986,-3.341855975,-2.386245511,1.20941292,0.272823833,-0.772074158,2.046030078,23.30953382,23.92540896,23.98383872,24.96485571,24.56643125,24.76577705,24.48128287,24.69564102,24.83983026,24.83014135,24.86266809,24.83498582,24.7429372,24.7429372,24.81214741,0.92716494
39479,-4.508769206,0.545816465,-3.436609741,-2.343624901,1.356454277,0.160596457,-0.791401763,2.04599428,23.31954184,23.921822,23.98689675,24.97185008,24.56212167,24.76446741,24.48504968,24.68648684,24.84820955,24.83113868,24.85028572,24.84820955,24.753855,24.753855,24.33919799,1.045659114
39489,-4.371897848,0.63227006,-3.295277234,-2.449993679,1.284822024,0.212831907,-0.756550925,2.045956887,23.31915954,23.93152848,24.006912,24.96846977,24.57558449,24.78277244,24.49066759,24.70156315,24.85474833,24.84275268,24.86812794,24.85705518,24.76685405,24.76685405,24.35543304,0.956268772
39499,-4.591693135,0.501615685,-3.279879546,-2.453935456,1.294534399,0.121898352,-0.775926569,2.045996701,23.3149066,23.92250129,23.98230615,24.96145528,24.57041343,24.77252693,24.47995782,24.69062472,24.84496488,24.83619876,24.85073203,24.84219664,24.74968722,24.74968722,24.69639269,0.985372604
39509,-4.31896129,0.518901364,-3.320505413,-2.34360914,1.317746248,0.247663869,-0.73915822,2.045993221,23.31731052,23.93107618,23.99294202,24.96523956,24.56935344,24.77123644,24.49182044,24.69440995,24.85151779,24.83836867,24.86789631,24.84367447,24.75554859,24.75554859,24.65818657,0.964584153
39519,-4.56694744,0.557348234,-3.365032801,-2.500391517,1.327434425,0.156726007,-0.743031787,2.046005551,23.309315,23.92337273,23.98982198,24.96740514,24.56621268,24.77594012,24.47783359,24.68965451,24.84791647,24.84191862,24.86060411,24.84514824,24.75656106,24.75656106,24.95771736,1.058132185
39529,-4.421811815,0.553506222,-3.245077038,-2.428793976,1.26938637,0.21864427,-0.789477664,2.046019882,23.3085887,23.92540406,23.99139479,24.96229738,24.57540922,24.77567619,24.48610783,24.69815786,24.84949804,24.83681027,24.86287772,24.84672981,24.75260583,24.75260583,24.73138068,0.987451449
39539,-4.566890476,0.56117741,-3.30691723,-2.494527306,1.308048891,0.162526801,-0.797199041,2.045966109,23.31692415,23.92633753,23.9932446,24.96416179,24.56989049,24.78007863,24.48266552,24.69909985,24.8550536,24.84651825,24.86589571,24.8439807,24.74893366,24.74893366,24.48266552,1.009279323
39550,-4.442525514,0.478551109,-3.343720888,-2.46165925,1.414493526,0.212837229,-0.743027239,2.045995507,23.30486023,23.92536704,23.98242207,24.96941559,24.57076206,24.78002723,24.48653707,24.69258835,24.86123066,24.83608593,24.86146135,24.84646685,24.75787978,24.75787978,24.6042195,0.943795701
39560,-4.500851939,0.536173311,-3.260404463,-2.479008983,1.298353397,0.265070959,-0.86103616,2.045941399,23.3202248,23.93991924,24.00384593,24.97253201,24.58380156,24.78199069,24.4864242,24.70378066,24.85858032,24.83758791,24.86919171,24.85512006,24.75246072,24.75246072,24.41442399,1.025910085
39570,-4.671457452,0.559265883,-3.28181932,-2.471369102,1.180372397,0.174140495,-0.832047805,2.046002388,23.30677486,23.92611654,23.99279453,24.96302355,24.57175151,24.76948143,24.47483462,24.69611559,24.83684445,24.83615239,24.85691414,24.83961271,24.74041254,24.74041254,24.41229558,0.958347617
39580,-4.866611528,0.54387045,-3.326199419,-2.496437821,1.199678317,0.143176879,-0.930699935,2.045939737,23.3174769,23.93031471,23.99515917,24.97347879,24.57690344,24.77693943,24.47929471,24.70195908,24.84499405,24.84499405,24.86206471,24.85029983,24.73933455,24.73933455,24.39113937,0.966662998
39590,-4.566595764,0.526573233,-3.281700278,-2.500310729,1.309971642,0.25539934,-0.876528972,2.045947362,23.31894265,23.93223008,23.99501223,24.96917585,24.57790603,24.77609623,24.47798975,24.69511716,24.85130217,24.82661858,24.85706928,24.83838373,24.73387713,24.73387713,24.52483386,0.965623575
39600,-4.35806302,0.57463361,-3.17343017,-2.450067421,1.308076931,0.205098786,-0.822374757,2.045969203,23.31232314,23.93024994,23.99876026,24.96371959,24.5853694,24.77202322,24.47991549,24.69288959,24.84884423,24.83223474,24.85668751,24.83431094,24.73626384,24.73626384,24.52560574,1.011358169
39610,-4.821867654,0.480467612,-3.320521693,-2.579742973,1.31388405,0.129638279,-0.845592928,2.045998297,23.30242708,23.93120627,23.98848971,24.96260357,24.56671649,24.77482893,24.46726072,24.69085042,24.84749741,24.83365617,24.84911221,24.83803925,24.73722397,24.73722397,24.85880096,0.942756278
39620,-4.715681572,0.516975719,-3.266340383,-2.479112352,1.306153501,0.094810517,-0.888168574,2.046009648,23.31342984,23.93846003,24.00009579,24.9655166,24.57609142,24.77289774,24.47732879,24.68938052,24.84510497,24.83680023,24.84810389,24.83956849,24.73367774,24.73367774,24.64462004,1.009279323
39630,-4.627060977,0.576570952,-3.260535877,-2.496530968,1.31389405,0.07352646,-0.833985594,2.045998835,23.30319387,23.9175427,23.98628399,24.95921729,24.57048208,24.76775082,24.47010359,24.68284889,24.83949703,24.83326844,24.84203459,24.8341912,24.73475983,24.73475983,24.50679473,0.964584153
39640,-4.327395499,0.607315369,-3.260551291,-2.490748726,1.393239604,0.226385721,-0.803036176,2.046014876,23.31397975,23.92412339,23.9965296,24.96260577,24.57387178,24.76560304,24.46864752,24.67977805,24.84588481,24.82489216,24.85188264,24.82650699,24.73076629,24.73076629,24.41303148,0.976017801
39650,-4.650507331,0.609223482,-3.279864413,-2.591337967,1.296471001,0.22638305,-0.911382483,2.045977451,23.29789791,23.92605026,23.99868528,24.95623595,24.56519222,24.77145933,24.46250557,24.6789439,24.8335164,24.81782945,24.8448201,24.83120951,24.72254941,24.72254941,24.58272875,1.033186043
39660,-4.733899628,0.645726596,-3.363024708,-2.548735619,1.250019755,0.08900462,-0.806890272,2.045974199,23.31155485,23.93181333,24.00880058,24.9742548,24.5732956,24.77840768,24.47453272,24.68912291,24.83815748,24.83262095,24.8432326,24.82662302,24.73042091,24.73042091,24.45653292,0.998885098
39671,-4.883851117,0.493898963,-3.363057398,-2.564237166,1.234547449,0.189619578,-0.874622543,2.045983679,23.31732915,23.94785944,24.00674465,24.96871808,24.56775684,24.77609978,24.47037805,24.68819914,24.83538833,24.82569937,24.8483068,24.82616075,24.72188369,24.72188369,24.4897622,0.952111082
39681,-4.995425178,0.415092741,-3.422956019,-2.486779722,1.226781538,0.224443467,-0.952007183,2.045939665,23.33089612,23.95720084,24.00669142,24.9764982,24.56838676,24.76842432,24.47193109,24.68813684,24.83440327,24.82056187,24.84732176,24.82517569,24.71166999,24.71166999,24.53608198,0.95938704
39691,-4.886456924,0.340134804,-3.378404353,-2.500273835,1.242244647,0.203155113,-0.793313301,2.04591986,23.33461045,23.97188818,24.01244209,24.97859235,24.57578881,24.78159252,24.48348754,24.69138514,24.83949664,24.83765114,24.86187311,24.84088077,24.74629487,24.74629487,24.40317909,0.947953391
39701,-4.590386609,0.361248126,-3.271854126,-2.484684924,1.348598475,0.201212053,-0.744906214,2.045850869,23.34865422,23.98742349,24.03049617,24.97831439,24.58820156,24.79100386,24.49474754,24.70402729,24.86482467,24.84567788,24.86966899,24.85144502,24.76262765,24.76262765,24.46590209,0.961465885
39711,-4.480712579,0.441953014,-3.240929047,-2.492458999,1.373767441,0.249581717,-0.812626706,2.045878083,23.33736011,23.98835341,24.04104807,24.97995396,24.59353356,24.79125952,24.49408023,24.70451369,24.86830986,24.8512393,24.88099727,24.86761782,24.77072722,24.77072722,24.66529123,0.919888982
39721,-4.745593786,0.401609678,-3.335781957,-2.482843117,1.356369801,0.12189144,-0.80683963,2.045905864,23.35117873,23.98670105,24.03458487,24.98614027,24.58841583,24.77922174,24.48319298,24.70724084,24.86896048,24.84958307,24.86411616,24.85857977,24.76238048,24.76238048,25.09339023,0.962505307
39731,-4.733675715,0.37853406,-3.32214441,-2.469207189,1.340857053,0.125757228,-0.787472457,2.045854402,23.34752189,23.99703902,24.04217268,24.98848595,24.59237754,24.79056511,24.49615476,24.70797211,24.86784619,24.85469726,24.86969164,24.85561999,24.76172749,24.76172749,24.80348412,0.968741843
39741,-4.732680763,0.499602642,-3.320283351,-2.426690878,1.232543465,0.179934507,-0.897787147,2.045888933,23.33487919,23.98403252,24.04360051,24.98255122,24.58667139,24.78116881,24.49183267,24.69880581,24.84576288,24.8399957,24.86144943,24.84437876,24.73733494,24.73733494,24.55482865,0.93548032
39751,-4.881612682,0.491910356,-3.38023066,-2.523455447,1.22672931,0.187672367,-0.884238607,2.045875037,23.33917534,23.98713786,24.04578909,24.98983945,24.58680933,24.77669271,24.47581722,24.70009732,24.84636215,24.83944155,24.86181801,24.84151773,24.7360886,24.7360886,24.57688742,0.980175491
39761,-4.513281084,0.411199631,-3.304680292,-2.565929523,1.404691608,0.325024276,-0.783586784,2.045838307,23.36401134,23.99114281,24.04017166,24.99549396,24.60146475,24.80195763,24.4960124,24.70782978,24.87531634,24.86701183,24.90576567,24.86908796,24.77565802,24.77565802,24.53293342,0.946913969
39771,-4.420029058,0.359309438,-3.209858871,-2.529147772,1.338897053,0.325025822,-0.704254728,2.045834984,23.34482115,24.00646468,24.04930653,24.99317023,24.6104463,24.80447809,24.50291799,24.71819473,24.87783662,24.86007416,24.89882825,24.87183894,24.78786792,24.78786792,24.60144756,0.979136069
39781,-4.868007107,0.499581164,-3.351142307,-2.637534831,1.352452281,0.195406076,-0.92676949,2.045858162,23.34480498,23.9972654,24.05683172,25.00030436,24.60073919,24.81392039,24.49944044,24.72048571,24.88174202,24.85982733,24.88312609,24.87782047,24.76731941,24.76731941,24.63465717,0.971860111
39791,-4.740212675,0.495730983,-3.358826276,-2.623951746,1.379518737,0.216683409,-0.849367781,2.045833866,23.3470616,23.99879486,24.05790282,25.00578672,24.60530061,24.81571261,24.50284849,24.72273951,24.88722497,24.86830926,24.89414527,24.8726922,24.77141872,24.77141872,24.55984444,0.966662998
39801,-4.868025331,0.493823242,-3.349247944,-2.558239849,1.278949967,0.116084639,-0.849395385,2.045886019,23.34150664,23.99784662,24.05672561,25.00185472,24.60252086,24.80532049,24.50029924,24.72134433,24.8738347,24.86230062,24.8761415,24.86506881,24.76379463,24.76379463,24.59790609,0.974978378
39811,-4.828855035,0.443863715,-3.236938134,-2.660719086,1.338884032,0.177991582,-0.891937145,2.045828659,23.3405001,23.98835622,24.04127998,24.99416074,24.60820686,24.81469652,24.49744768,24.72541473,24.88505556,24.85783523,24.87905792,24.86729322,24.76094376,24.76094376,24.80454599,0.996806253
39821,-4.563797442,0.457309824,-3.256260493,-2.407201793,1.338884232,0.18185887,-0.878388082,2.045820738,23.3481305,23.99018032,24.04470753,24.99970376,24.61144449,24.80593748,24.51891548,24.72103852,24.88068,24.86591645,24.88760034,24.86914599,24.76441165,24.76441165,24.70488852,0.947953391
39831,-4.634423293,0.586061579,-3.244698878,-2.563977253,1.249905133,0.114148222,-0.775862096,2.045850287,23.34549179,23.97861941,24.04849728,24.99891426,24.61203912,24.81552906,24.50981839,24.72301737,24.87204729,24.85935978,24.87297001,24.8547461,24.76223775,24.76223775,24.75254814,0.976017801
39842,-4.417266124,0.520747453,-3.186670058,-2.428528818,1.234434152,0.338578142,-0.895826995,2.045859386,23.353456,23.96886577,24.03095577,24.9948725,24.614918,24.80917968,24.51962022,24.72197385,24.86915847,24.84147636,24.88184587,24.85923913,24.75242748,24.75242748,24.69890236,0.96354473
39852,-4.764336282,0.361244951,-3.269808513,-2.440087034,1.242150607,0.172187404,-0.830023697,2.045834434,23.35682844,23.98778114,24.03085379,25.00631276,24.6164407,24.81992982,24.5289887,24.72834135,24.87644782,24.8619149,24.88244548,24.86698991,24.76802294,24.76802294,24.66766263,0.96770242
39862,-4.663314542,0.570696258,-3.418836291,-2.416899922,1.222810042,0.226361085,-0.847445714,2.045843454,23.3597338,23.97232508,24.04037112,25.00460071,24.59696128,24.80829767,24.52012251,24.72755171,24.87335149,24.85212868,24.87911848,24.86135604,24.76031222,24.76031222,24.67194886,0.974978378
39872,-4.845014909,0.543793004,-3.411094127,-2.552363356,1.255713407,0.133495594,-0.814559432,2.045853263,23.36610412,23.97771937,24.04255734,25.01026954,24.60355518,24.81788929,24.51356383,24.72099427,24.87071652,24.85802899,24.87394605,24.85733694,24.76021473,24.76021473,24.89470707,1.003042788
39882,-4.854003415,0.43428383,-3.370532622,-2.523384121,1.251874548,0.050303868,-0.696548918,2.045883265,23.34785641,23.97152723,24.02330736,25.00127532,24.59940312,24.8118925,24.51102673,24.71038266,24.859645,24.85341653,24.85941431,24.84511185,24.76206158,24.76206158,24.75837031,0.944835124
39892,-4.906758855,0.50730204,-3.473072573,-2.469206702,1.240252816,0.147041449,-0.859075885,2.045873995,23.34872006,23.96779607,24.02828251,25.0049055,24.59080548,24.80122028,24.5068128,24.71701309,24.86489043,24.84735844,24.86489043,24.85128009,24.7488511,24.7488511,24.55111744,0.997845675
39902,-4.856518779,0.5130698,-3.428573695,-2.475037182,1.215109261,0.216693924,-0.897780887,2.045880199,23.35214784,23.96615254,24.02732649,25.00463767,24.59584456,24.79380081,24.49869904,24.71305377,24.85793276,24.84016997,24.86600666,24.84732126,24.74027772,24.74027772,24.62376365,0.982254336
39912,-5.300474927,0.347817361,-3.353171369,-2.55826236,1.050650639,0.135435311,-0.922944509,2.045893623,23.34727759,23.9709473,24.01241773,24.98870332,24.58890315,24.79977971,24.4947569,24.72295523,24.84822479,24.83922801,24.85537602,24.84384175,24.73379865,24.73379865,24.72457021,0.92300725
39922,-4.713479588,0.530373836,-3.457637129,-2.362818308,1.273168238,0.141240588,-0.837806814,2.045896461,23.36663404,23.96036203,24.02359866,25.00226453,24.59000944,24.78704394,24.50532442,24.7076807,24.85948093,24.8334134,24.85025355,24.84333297,24.74344102,24.74344102,24.71414071,0.984333182
39932,-4.666825374,0.503465474,-3.393776981,-2.409224129,1.277022621,0.147043204,-0.791355563,2.045870148,23.3500766,23.96089954,24.02092865,24.98734635,24.58270011,24.79288577,24.50562957,24.7066015,24.85886325,24.83233432,24.84986655,24.84571421,24.75135944,24.75135944,24.54831901,0.968741843
39942,-4.626091642,0.46890796,-3.388063517,-2.417068283,1.259665798,0.226378066,-0.775911666,2.045935499,23.34620605,23.94606222,24.00196919,24.99247716,24.58852505,24.78140724,24.49322497,24.69304559,24.84323305,24.81947205,24.84646266,24.8305452,24.73803479,24.73803479,24.21373784,1.017594704
39952,-4.826902808,0.420846517,-3.422826531,-2.384112202,1.195781586,0.129631768,-0.766223947,2.045898659,23.35605825,23.96019237,24.01036997,24.99585628,24.5877521,24.78617121,24.50191311,24.70473146,24.8473047,24.83530897,24.85076498,24.82884967,24.73749266,24.73749266,24.65697217,0.926125517
39962,-4.617046987,0.586095178,-3.401470119,-2.355052087,1.149326616,0.116086313,-0.712032887,2.045873697,23.35250344,23.95689681,24.02677789,25.00453143,24.59896863,24.78631221,24.50551553,24.71017892,24.847215,24.84006371,24.85390487,24.83314307,24.74824623,24.74824623,24.59527681,1.006161056
39972,-4.73430852,0.468877836,-3.415041747,-2.492442665,1.263487518,0.228302633,-0.787492095,2.045874263,23.35148451,23.96230554,24.01821059,24.99682508,24.58964423,24.79636811,24.4991902,24.70177834,24.85242597,24.83581653,24.86303742,24.83904616,24.74515223,24.74515223,24.69693328,0.985372604
39982,-4.562892559,0.561141297,-3.341635645,-2.521550415,1.282878039,0.187680195,-0.73140603,2.045929834,23.33908492,23.94840751,24.01531146,24.98329078,24.58487307,24.79275135,24.49211105,24.69493122,24.84788665,24.82320299,24.84557979,24.8278168,24.74061247,24.74061247,24.71200423,1.005121633
39992,-4.752101957,0.509252602,-3.359010099,-2.461550107,1.234494075,0.108350898,-0.783639327,2.045919296,23.35210061,23.95123925,24.01195691,24.99167389,24.59118259,24.78775549,24.49426742,24.70100938,24.84819683,24.8278963,24.84081487,24.83920005,24.74576755,24.74576755,24.57572289,0.990569717
40002,-4.746431695,0.515029759,-3.376495552,-2.453854093,1.188081874,0.145114026,-0.76430771,2.045937222,23.34523998,23.94398327,24.00538919,24.97928774,24.57671519,24.77698192,24.484414,24.68908136,24.83073389,24.82612009,24.84342173,24.82265973,24.73153291,24.73153291,24.74998959,0.969781266
40012,-4.667437789,0.57843609,-3.374486893,-2.484764103,1.166769807,0.139306363,-0.692699053,2.045911034,23.35775126,23.94356463,24.01253124,24.98901253,24.58667432,24.78832341,24.49206636,24.70180806,24.84092138,24.836769,24.85337842,24.8284642,24.74587407,24.74587407,24.8081633,0.965623575
40022,-4.674516749,0.47466602,-3.353249766,-2.40351401,1.182262744,0.147048208,-0.721729945,2.04592377,23.34917485,23.95018716,24.00678098,24.97929557,24.57949195,24.77791256,24.4913447,24.6953186,24.83627826,24.82382102,24.84135339,24.82612793,24.740077,24.740077,24.58387605,0.954189927
40032,-4.364894719,0.478501504,-3.353225134,-2.329948108,1.255785594,0.156720234,-0.572728809,2.045916587,23.34064978,23.95617602,24.01322733,24.98346936,24.58366727,24.78300992,24.50521225,24.6921105,24.84183672,24.8346854,24.85337101,24.83491609,24.76663013,24.76663013,24.788316,0.978096646
40042,-4.742333281,0.50347563,-3.420894113,-2.436357983,1.228670153,0.096739519,-0.713966487,2.045881635,23.34354379,23.9540092,24.01403918,24.98589774,24.57802056,24.78174755,24.49125776,24.69823101,24.84472678,24.83503791,24.84657227,24.83942098,24.75429393,24.75429393,24.31978868,0.95938704
40052,-4.664929471,0.493882489,-3.391914979,-2.424778997,1.219007884,0.162524255,-0.723650123,2.045917978,23.34347714,23.94844773,24.00733287,24.98929103,24.58487625,24.78606428,24.4969602,24.70716239,24.85250353,24.83797029,24.8573479,24.84535228,24.75907217,24.75907217,24.6386377,0.986412027
40062,-4.654778195,0.424699063,-3.397725867,-2.360918845,1.263515766,0.210894637,-0.79524295,2.045911822,23.33950266,23.95275614,24.00339275,24.98439987,24.57929105,24.7786345,24.49714356,24.69742491,24.84807313,24.83146363,24.85660847,24.84392078,24.74910444,24.74910444,24.89697742,1.014476436
40072,-4.678156012,0.443918703,-3.331950303,-2.415119602,1.246104808,0.166394366,-0.787503985,2.045923509,23.33931797,23.95166149,24.00458935,24.98283152,24.58556735,24.78098776,24.49303614,24.70162407,24.85019555,24.83750779,24.85734678,24.84881144,24.75491835,24.75491835,24.8771854,0.994727407
